month,day,week,airline,dest,dep_del,sch_elp,dist,sch_dep_m,act_dep_m,sch_arr_m,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
1,8,3,8,24,2,150,665,895,897,1045,43,14,31,7,25,38,30.02,27,39
12,21,6,2,28,-4,395,2475,450,446,665,24,17,75,6,5,0,30.64,36,34
12,19,4,4,12,4,132,541,460,464,592,18,4,54,16,22,30,30.3,39,35
11,14,4,3,28,-9,379,2475,425,416,624,31,17,57,7,6,0,30.46,17,20
11,17,7,3,56,-9,393,2586,659,650,872,42,30,62,5,22,0,30.31,20,20
12,29,7,4,28,-1,391,2475,940,939,1151,42,36,79,1,6,0,30.15,35,35
11,23,6,3,39,-7,181,1028,689,682,870,44,24,45,14,6,0,29.99,25,20
12,8,7,6,47,-10,117,427,986,976,1103,41,32,70,9,14,0,30.43,32,32
1,22,3,3,47,-7,109,427,480,473,589,29,19,67,2,3,0,30.49,39,36
1,5,7,4,62,-5,232,1623,515,510,807,38,25,60,8,23,41,29.81,55,19
12,22,7,4,33,46,216,1182,450,496,606,33,25,72,17,10,0,30.38,54,20
11,10,7,1,12,-2,134,541,1021,1019,1155,49,35,59,17,10,0,30.02,31,34
11,30,6,3,28,-8,373,2475,720,712,913,43,15,32,7,12,0,30.01,30,19
1,17,5,3,1,23,163,760,447,470,610,23,4,44,7,23,33,30.55,40,35
1,10,5,4,62,-1,238,1623,492,491,790,42,38,85,13,12,0,30.59,49,19
1,9,4,4,1,4,164,760,1129,1133,1293,31,11,43,3,6,0,30.74,38,39
12,12,4,2,56,-13,407,2586,420,407,647,27,15,61,4,9,0,30.67,21,19
12,13,5,0,9,-1,76,184,1325,1324,1401,53,53,10,1,15,22,29.98,24,33
1,23,4,3,50,-7,80,264,750,743,830,42,23,47,17,7,0,30.37,18,30
11,4,1,3,20,1,188,1069,1130,1131,1318,53,41,64,9,15,0,30.31,39,33
1,11,6,4,39,-5,190,1028,550,545,740,52,51,97,9,21,0,30.3,44,13
12,4,3,3,20,0,187,1069,825,825,1012,39,33,79,15,9,0,29.51,25,42
11,27,3,4,1,-2,150,760,833,831,983,55,50,83,9,16,0,29.71,29,42
12,29,7,4,59,26,345,1990,1203,1229,1428,40,40,10,5,7,0,30.08,34,43
12,22,7,3,56,-4,414,2586,550,546,784,36,27,70,17,9,0,30.37,43,19
11,3,7,4,1,-4,146,760,510,506,656,48,33,56,15,10,0,30.12,47,14
12,15,7,3,4,20,71,187,1027,1047,1098,42,24,49,15,18,29,30.01,31,32
12,24,2,8,36,-1,170,740,685,684,795,47,28,48,4,17,0,30.11,26,18
12,10,2,0,24,-17,148,665,1109,1092,1257,54,52,93,15,14,0,29.94,37,34
11,19,2,1,28,15,390,2475,1109,1124,1319,45,35,68,4,9,0,29.85,37,32
1,10,5,4,55,7,384,2422,420,427,624,40,37,89,13,13,0,30.6,42,36
1,3,5,4,32,21,203,1029,1170,1191,1313,47,46,97,17,10,0,29.84,43,28
11,1,5,3,45,-4,362,2378,1110,1106,1292,50,29,44,8,17,0,30.2,34,35
1,24,5,4,28,-4,404,2475,1150,1146,1374,40,35,83,2,9,0,30.31,40,31
11,13,3,3,20,-9,188,1069,1130,1121,1318,30,6,36,4,8,0,30.42,37,33
11,15,5,4,27,-3,344,2248,659,656,823,48,27,44,13,12,0,30.19,18,22
1,22,3,0,36,-2,182,740,1217,1215,1339,32,21,64,0,0,0,30.44,28,36
12,5,4,4,28,-2,391,2475,929,927,1140,41,25,53,16,24,31,29.87,31,36
12,4,3,4,33,-4,216,1182,965,961,1121,39,32,76,15,12,0,29.53,30,31
12,26,4,3,64,-5,187,1005,643,638,830,42,37,82,4,8,0,30.32,26,22
11,7,4,1,56,-7,403,2586,1065,1058,1288,52,46,80,8,14,0,30.01,34,27
1,10,5,3,50,-5,80,264,750,745,830,46,41,83,17,5,0,30.48,20,29
11,7,4,3,63,-8,76,209,1139,1131,1215,52,49,89,16,14,0,30.02,40,34
11,18,1,4,20,-5,193,1069,958,953,1151,41,41,10,7,13,0,29.72,29,37
11,8,5,1,53,-3,275,1587,1109,1106,1324,34,14,44,8,22,30,30.27,39,34
12,26,4,3,33,-2,215,1182,801,799,956,46,36,68,6,10,0,30.31,27,42
12,7,6,3,29,-2,371,2465,1000,998,1191,36,15,43,8,15,0,30.4,32,30
11,22,5,0,37,64,97,290,1279,1343,1376,41,22,47,8,17,29,29.95,23,36
1,1,3,4,1,53,171,760,1170,1223,1341,37,22,54,15,17,25,29.88,26,37
11,23,6,6,37,-10,90,290,933,923,1023,42,26,53,13,7,0,29.92,30,40
12,2,1,4,2,-3,257,1521,555,552,752,37,37,10,4,14,0,29.51,40,19
12,22,7,3,0,51,314,1826,1193,1244,1387,40,32,73,17,14,0,30.23,33,42
12,23,1,0,6,13,108,266,1280,1293,1388,42,33,70,13,13,0,29.96,34,29
11,26,2,1,28,167,384,2475,1290,17,54,53,38,57,16,36,47,29.6,11,13
12,14,6,0,48,94,118,288,1199,1293,1317,49,42,77,17,31,36,29.31,24,24
1,10,5,0,4,-8,72,187,636,628,708,43,38,82,17,9,0,30.56,19,21
12,22,7,6,48,-7,91,288,695,688,786,41,30,65,13,12,0,30.31,30,19
12,25,3,3,26,139,164,828,1230,1369,1394,38,37,97,0,0,0,30.17,17,31
1,27,1,2,28,-10,400,2475,450,440,670,38,31,76,17,14,0,29.71,41,35
1,15,3,3,10,-8,140,636,470,462,610,45,40,82,8,12,0,30.18,39,37
1,28,2,3,36,-8,168,740,480,472,588,39,27,62,8,17,0,29.82,37,37
1,13,1,3,26,-1,160,828,449,448,609,37,31,79,5,9,0,30.42,39,37
12,3,2,4,33,240,215,1182,1175,1415,1330,33,23,66,16,16,0,29.61,16,15
1,10,5,4,32,-5,198,1029,655,650,793,43,38,82,17,9,0,30.56,19,21
11,14,4,0,4,-3,89,187,1019,1016,1108,44,27,51,12,13,0,30.33,32,36
11,26,2,3,28,-7,376,2475,480,473,676,49,46,90,12,10,0,30.03,37,32
11,12,2,6,37,-7,90,290,930,923,1020,33,18,54,7,21,32,29.96,28,36
11,2,6,3,28,-5,374,2475,1360,1355,114,50,42,74,15,12,0,30.05,19,26
11,17,7,3,57,-11,392,2569,1080,1069,1292,40,30,68,6,18,0,30.16,33,28
11,19,2,4,4,-7,80,187,420,413,500,43,43,10,17,10,0,29.78,16,14
1,8,3,2,28,-5,401,2475,785,780,1006,42,15,34,16,28,38,29.92,30,37
1,26,7,3,20,-9,185,1069,301,292,486,37,37,10,15,9,0,29.8,0,3
12,23,1,3,26,35,161,828,869,904,1030,49,32,52,13,14,0,30.03,36,37
12,10,2,3,28,-6,377,2475,689,683,886,56,55,97,17,14,0,29.8,31,20
11,9,6,2,57,7,402,2569,575,582,797,35,18,50,9,5,0,30.36,38,16
12,21,6,6,3,-7,167,765,1230,1223,1337,33,29,85,9,3,0,30.48,35,42
1,1,3,3,38,-7,57,150,1370,1363,1427,35,21,57,16,14,0,29.9,20,31
12,26,4,4,2,-2,277,1521,540,538,757,39,37,93,6,8,0,30.32,51,16
1,3,5,6,48,-8,97,288,930,922,1027,46,45,96,13,7,0,29.8,35,37
1,2,4,1,15,-4,91,213,390,386,481,33,25,72,17,12,0,29.97,19,21
11,17,7,3,6,-17,72,266,730,713,802,44,32,63,5,18,0,30.24,30,21
1,12,7,4,64,-8,177,1005,705,697,882,65,46,50,15,18,29,30.02,28,17
12,6,5,8,15,-9,80,213,713,704,793,45,30,57,12,14,0,30.04,30,21
11,30,6,6,47,-12,114,427,630,618,744,39,14,36,4,15,0,30.08,19,22
1,5,7,0,11,2,142,425,1200,1202,1342,36,18,48,16,15,24,30.0,34,43
1,21,2,4,28,-2,392,2475,700,698,912,30,12,47,7,8,0,30.44,27,17
1,8,3,4,55,-2,391,2422,1115,1113,1326,32,12,44,8,24,35,30.2,38,37
11,14,4,6,47,-12,114,427,1290,1278,1404,43,31,62,17,14,0,30.31,33,35
12,29,7,3,2,-4,269,1521,533,529,742,40,34,79,5,7,0,30.26,52,20
1,28,2,3,39,-7,179,1028,360,353,539,38,27,65,16,18,0,29.77,8,15
11,17,7,3,36,-6,164,740,983,977,1087,40,30,68,5,20,25,30.17,33,33
1,11,6,4,55,2,384,2422,955,957,1159,51,50,96,9,24,31,30.1,30,34
1,13,1,4,42,-2,365,2153,1165,1163,1410,45,45,10,7,5,0,30.37,40,34
1,4,6,3,30,27,185,944,1111,1138,1296,50,50,10,14,3,0,29.53,39,39
1,5,7,8,7,22,98,301,690,712,788,40,24,53,8,24,33,29.84,32,19
12,8,7,0,26,-3,184,828,1195,1192,1379,38,34,86,13,6,0,30.41,43,29
12,30,1,1,12,-5,130,541,810,805,940,42,42,10,2,22,31,29.72,26,43
12,5,4,6,3,7,163,765,824,831,927,43,22,43,16,21,28,29.83,27,43
12,12,4,6,37,27,87,290,485,512,572,29,12,49,7,14,0,30.72,52,17
1,30,4,3,20,-7,197,1069,1200,1193,1397,31,22,69,5,7,0,30.34,40,31
1,20,1,0,14,-1,150,589,1155,1154,1305,29,-1,28,7,14,0,30.35,40,34
12,20,5,8,13,-8,131,483,1205,1197,1336,29,14,54,4,12,0,30.62,47,29
11,21,4,5,21,-5,675,4983,600,595,975,48,33,56,8,10,0,30.19,39,21
1,4,6,3,51,116,204,1074,941,1057,1145,49,49,10,15,9,0,29.53,29,38
1,31,5,1,42,-4,362,2153,985,981,1227,40,35,83,3,9,0,30.24,31,34
12,6,5,3,20,10,188,1069,589,599,777,44,30,58,12,14,0,30.1,32,19
12,29,7,3,2,6,263,1521,1289,1295,52,41,41,10,2,7,0,30.05,35,32
12,4,3,3,54,-1,143,718,432,431,575,36,30,79,15,12,0,29.6,36,30
12,10,2,0,4,-5,94,187,940,935,1034,54,54,10,13,14,0,29.84,28,35
12,10,2,1,56,-7,402,2586,420,413,642,52,52,10,12,7,0,29.79,20,20
12,19,4,3,56,0,402,2586,415,415,637,18,4,54,16,22,30,30.3,20,21
12,24,2,3,56,-11,419,2586,929,918,1168,45,25,46,4,12,0,30.13,30,34
11,16,6,0,13,-8,114,483,580,572,694,37,5,26,5,22,35,30.46,39,18
1,23,4,4,56,-6,411,2586,580,574,811,38,28,68,13,9,0,30.43,38,17
11,11,1,3,26,-4,151,828,877,873,1028,56,46,69,10,6,0,30.0,30,35
1,13,1,3,4,-3,78,187,900,897,978,46,45,96,7,6,0,30.33,27,38
11,5,2,4,16,-3,275,1626,845,842,1000,60,50,69,17,13,0,30.11,26,35
1,14,2,4,28,19,404,2475,1150,1169,1374,43,43,10,1,5,0,30.15,36,32
12,19,4,1,36,3,188,740,960,963,1088,25,11,55,15,13,0,30.37,27,34
1,21,2,3,28,-4,395,2475,509,505,724,25,13,60,4,7,0,30.46,41,16
11,28,4,3,20,46,198,1069,1203,1249,1401,40,29,65,7,22,32,30.11,19,26
12,21,6,3,28,4,390,2475,569,573,779,29,20,69,6,6,0,30.66,46,15
12,22,7,4,56,67,412,2586,685,752,917,43,31,62,13,15,0,30.29,19,23
12,18,3,3,26,-4,153,828,469,465,622,33,24,70,15,12,0,29.87,38,32
11,4,1,4,12,-8,135,541,705,697,840,54,35,49,9,9,0,30.37,32,21
12,27,5,4,56,-5,419,2586,1265,1260,64,50,45,83,17,9,0,30.14,36,30
1,30,4,3,10,-1,137,636,825,824,962,36,20,52,4,5,0,30.3,33,36
12,4,3,3,20,31,188,1069,1125,1156,1313,39,33,79,15,14,0,29.55,41,29
1,9,4,0,22,-4,95,228,1230,1226,1325,31,18,59,9,6,0,30.73,30,38
12,24,2,4,31,-3,191,1089,440,437,631,41,31,67,6,10,0,30.09,31,29
11,12,2,4,20,-4,178,1069,480,476,658,53,49,86,15,16,26,29.74,36,30
12,5,4,3,6,58,74,266,1378,1436,12,37,22,54,16,23,30,30.08,19,20
11,12,2,3,30,15,176,944,1069,1084,1245,32,16,52,8,21,33,30.07,36,34
11,17,7,4,40,-4,395,2454,485,481,700,37,26,65,5,18,0,30.36,50,18
11,27,3,3,27,-8,343,2248,381,373,544,46,44,93,0,0,0,30.01,17,20
11,1,5,4,1,-5,158,760,1275,1270,1433,47,30,52,7,15,0,30.23,34,27
12,15,7,3,54,-5,143,718,432,427,575,44,35,71,15,20,25,29.71,37,34
12,6,5,4,56,-6,409,2586,420,414,649,36,26,67,17,8,0,30.15,19,20
1,8,3,1,4,-7,79,187,445,438,524,33,29,85,15,15,0,29.92,40,37
12,4,3,4,55,4,390,2422,420,424,630,36,30,79,15,12,0,29.6,36,30
1,7,2,4,28,13,395,2475,1075,1088,1290,38,33,83,1,9,0,29.9,37,34
12,27,5,3,1,-5,165,760,899,894,1064,49,46,90,9,6,0,30.13,27,42
12,29,7,3,7,-7,85,301,360,353,445,33,31,92,0,0,0,30.23,10,21
1,14,2,3,44,-9,233,1617,1340,1331,193,44,44,10,5,3,0,30.13,17,31
1,21,2,4,59,5,334,1990,955,960,1169,31,8,38,4,8,0,30.42,29,29
12,29,7,3,30,20,172,944,1323,1343,55,43,43,10,1,7,0,30.02,18,35
11,11,1,0,4,-1,90,187,1289,1288,1379,56,55,97,9,12,0,29.88,31,30
12,25,3,3,58,0,232,1598,839,839,1131,45,35,68,9,6,0,30.16,27,38
11,6,3,2,56,-8,407,2586,690,682,917,54,30,40,15,8,17,30.38,27,19
12,28,6,1,28,-6,398,2475,540,534,758,48,39,71,8,13,0,30.21,50,20
12,4,3,3,56,-1,404,2586,930,929,1154,39,32,76,15,12,0,29.52,30,33
11,7,4,0,7,-5,104,301,997,992,1101,56,48,75,12,7,0,29.97,32,37
1,7,2,4,27,6,374,2248,1242,1248,1436,37,35,93,5,8,0,29.89,31,37
1,7,2,3,36,-4,168,740,465,461,573,38,27,65,15,8,0,30.1,37,36
12,16,1,0,24,-5,148,665,1109,1104,1257,36,23,59,0,0,0,30.23,37,36
12,16,1,4,32,-4,197,1029,975,971,1112,36,23,59,6,3,0,30.23,31,33
1,4,6,1,17,-1,257,1391,1169,1168,1366,50,47,89,7,13,0,29.52,41,32
12,27,5,8,12,-6,144,541,895,889,1039,51,46,83,9,7,0,30.14,27,42
1,14,2,0,36,-5,187,740,970,965,1097,43,39,87,1,7,0,30.17,29,29
11,10,7,3,28,-3,374,2475,1360,1357,114,49,36,61,17,5,0,30.07,24,32
12,15,7,3,10,-5,132,636,839,834,971,46,23,40,15,23,33,29.88,28,43
12,15,7,2,40,2,385,2454,425,427,630,44,35,71,15,20,25,29.71,37,34
1,20,1,4,30,-2,192,944,1185,1183,1377,28,0,30,7,16,0,30.36,40,34
11,15,5,3,4,-3,73,187,427,424,500,37,27,67,13,8,0,30.27,36,30
11,30,6,4,4,-5,80,187,420,415,500,32,21,64,4,10,0,30.09,16,20
12,13,5,4,28,0,390,2475,1080,1080,1290,51,51,10,2,8,0,30.12,40,35
11,6,3,1,36,-9,174,740,471,462,585,49,33,54,16,13,0,30.38,34,28
11,22,5,3,20,14,187,1069,480,494,667,50,42,74,12,9,0,29.78,53,20
12,21,6,0,3,-3,172,765,1125,1122,1237,33,29,85,13,3,0,30.49,36,38
12,21,6,4,4,-6,81,187,435,429,516,24,17,75,6,5,0,30.64,36,34
12,30,1,3,54,19,146,718,886,905,1032,42,42,10,1,25,37,29.7,36,35
12,4,3,1,28,-7,378,2475,660,653,858,39,32,76,15,14,0,29.56,15,23
12,2,1,4,58,-3,234,1598,485,482,779,37,37,10,4,10,0,29.51,51,19
12,26,4,3,39,49,186,1028,606,655,792,43,36,76,6,8,0,30.31,26,22
1,7,2,6,47,-11,113,427,570,559,683,42,23,47,8,6,0,30.08,35,16
11,10,7,1,31,-4,197,1089,930,926,1127,50,36,59,13,7,0,30.01,27,38
11,18,1,3,28,-7,381,2475,960,953,1161,41,41,10,7,13,0,29.72,29,37
1,7,2,3,59,-1,334,1990,1170,1169,1384,37,35,93,5,6,0,29.89,39,31
12,15,7,0,4,-10,85,187,559,549,644,46,35,66,15,20,29,29.76,32,19
11,4,1,0,11,-6,125,425,1169,1163,1294,54,42,64,9,17,0,30.3,38,28
12,5,4,1,31,3,201,1089,490,493,691,41,32,70,15,12,0,29.73,51,20
11,5,2,4,4,-8,80,187,420,412,500,57,53,87,9,6,0,30.22,17,15
11,20,3,3,28,-9,376,2475,480,471,676,42,33,70,7,14,0,29.93,35,29
11,10,7,3,47,-3,105,427,1026,1023,1131,49,35,59,17,10,0,30.02,33,28
11,5,2,4,52,0,377,2446,485,485,682,58,54,87,9,6,0,30.21,50,18
12,5,4,4,31,1,191,1089,685,686,876,44,23,43,16,25,35,29.79,30,21
11,24,7,1,12,3,134,541,1029,1032,1163,43,36,76,16,18,0,29.45,31,29
12,12,4,4,59,-1,337,1990,952,951,1169,31,15,52,10,6,0,30.7,30,36
12,17,2,3,28,42,376,2475,880,922,1076,34,34,10,6,14,0,29.66,28,36
11,18,1,0,50,49,94,264,1320,1369,1414,41,41,10,4,8,0,29.71,23,30
1,14,2,0,15,-3,90,213,542,539,632,41,40,96,3,3,0,30.36,42,17
1,25,6,8,15,-2,86,213,709,707,795,45,45,10,1,30,40,29.89,31,16
1,13,1,4,20,-4,198,1069,1174,1170,1372,45,45,10,7,5,0,30.37,40,34
1,19,7,4,31,0,191,1089,475,475,666,43,31,62,16,13,23,29.7,35,30
1,21,2,3,6,-8,71,266,757,749,828,32,12,44,7,9,0,30.41,18,30
1,8,3,4,55,-1,384,2422,420,419,624,33,29,85,15,15,0,29.92,20,22
1,27,1,1,12,-9,129,541,810,801,939,43,33,68,17,15,0,29.66,32,35
12,22,7,1,42,24,362,2153,644,668,886,41,30,65,13,12,0,30.31,30,19
1,17,5,4,12,-7,129,541,895,888,1024,30,-2,25,8,18,0,30.62,25,39
11,29,5,0,4,-2,88,187,917,915,1005,40,23,51,8,12,0,30.13,22,34
11,23,6,1,12,-2,122,541,738,736,860,44,24,45,12,14,0,29.97,21,26
12,29,7,3,1,1,163,760,443,444,606,39,33,79,5,7,0,30.24,34,34
11,1,5,3,39,137,181,1028,689,826,870,57,30,36,16,17,25,30.08,22,32
12,26,4,0,3,0,172,765,1115,1115,1227,45,40,82,1,10,0,30.37,40,37
11,23,6,0,37,-4,102,290,1185,1181,1287,44,30,58,12,10,0,29.87,44,32
11,28,4,7,3,-5,154,765,1095,1090,1189,42,30,62,7,22,31,30.07,33,30
1,14,2,3,39,-3,185,1028,1232,1229,1417,43,43,10,1,5,0,30.15,26,34
11,25,1,3,4,-10,71,187,1020,1010,1091,44,38,79,9,8,0,29.87,28,37
11,17,7,4,2,-6,257,1521,555,549,752,39,28,65,6,23,28,30.34,32,21
12,3,2,1,28,14,384,2475,1290,1304,54,33,21,61,16,16,0,29.59,27,30
1,21,2,1,28,-6,390,2475,750,744,960,32,12,44,7,9,0,30.41,18,30
11,29,5,1,42,-3,348,2153,982,979,1210,39,23,53,7,9,0,30.14,25,30
12,12,4,3,52,-6,365,2446,990,984,1175,31,15,52,10,6,0,30.7,30,32
12,27,5,1,42,-7,360,2153,390,383,630,47,43,86,9,8,0,30.31,18,26
12,7,6,4,17,-6,265,1391,510,504,715,34,20,56,8,16,23,30.35,44,15
11,11,1,4,64,-6,183,1005,950,944,1133,55,48,77,10,5,0,29.99,28,37
1,30,4,3,20,-7,185,1069,301,294,486,26,17,69,4,12,0,30.24,1,2
11,2,6,0,7,-5,100,301,1255,1250,1355,48,41,77,5,5,0,30.05,24,40
12,12,4,3,61,1,184,1041,560,561,744,31,11,43,7,14,0,30.73,31,21
12,4,3,0,17,-4,267,1391,519,515,726,37,30,76,15,15,0,29.6,50,20
11,18,1,0,47,-2,124,427,1255,1253,1379,41,41,10,4,10,0,29.71,28,44
11,10,7,8,4,-3,84,187,749,746,833,48,33,56,13,9,0,30.04,22,26
11,24,7,0,6,-6,83,266,1320,1314,1403,42,35,76,15,16,0,29.57,32,34
12,27,5,4,42,-3,354,2153,485,482,719,48,45,89,12,9,0,30.3,54,20
12,9,1,0,4,47,80,187,635,682,715,52,52,10,9,17,0,30.01,32,21
11,4,1,3,27,-10,343,2248,381,371,544,40,32,73,0,0,0,30.34,16,20
12,6,5,1,31,-3,193,1089,665,662,858,45,30,57,12,14,0,30.04,30,21
12,13,5,3,63,-5,76,209,1139,1134,1215,51,51,10,2,8,0,30.12,40,35
11,3,7,4,1,-7,154,760,1019,1012,1173,51,28,41,15,10,0,30.16,29,29
12,14,6,4,42,-3,355,2153,485,482,720,52,52,10,0,0,0,29.44,45,16
1,22,3,4,2,-7,261,1521,1117,1110,1318,35,24,64,0,0,0,30.44,35,36
11,16,6,7,3,-4,158,765,1079,1075,1177,34,7,32,6,8,0,30.46,25,33
12,31,2,0,47,-4,116,427,688,684,804,42,39,89,17,12,0,29.66,27,18
11,1,5,6,24,-12,148,665,924,912,1072,55,31,40,15,14,0,30.12,25,32
12,3,2,1,42,8,345,2153,810,818,1035,38,23,55,8,25,33,29.5,28,42
11,22,5,2,28,14,400,2475,1215,1229,1435,43,25,49,16,16,26,29.91,30,42
11,10,7,1,12,8,129,541,811,819,940,51,34,52,17,6,0,30.02,26,42
11,17,7,3,33,-3,211,1182,899,896,1050,41,31,67,6,22,29,30.18,29,35
12,14,6,0,15,-3,97,213,531,528,628,52,52,10,0,0,0,29.44,45,16
12,3,2,0,47,-4,125,427,1229,1225,1354,34,21,59,8,17,23,29.59,27,42
11,11,1,4,17,111,256,1391,1100,1211,1296,56,54,93,9,13,0,29.89,29,43
12,31,2,3,59,8,334,1990,1155,1163,1369,43,39,86,12,10,0,29.63,38,27
12,29,7,2,55,0,387,2422,450,450,657,39,33,79,5,7,0,30.24,34,34
11,5,2,4,12,-4,141,541,475,471,616,58,54,87,9,6,0,30.21,36,28
11,21,4,3,56,-7,390,2586,1309,1302,79,50,39,66,13,13,0,30.07,35,35
11,4,1,4,12,-4,141,541,475,471,616,50,29,44,10,8,0,30.37,35,28
11,23,6,3,58,-9,228,1598,860,851,1148,44,23,43,17,9,0,29.94,26,38
12,22,7,8,15,6,93,213,580,586,673,36,27,70,17,9,0,30.37,43,19
1,30,4,8,13,-8,121,483,933,925,1054,36,25,64,10,6,0,30.32,29,39
1,9,4,1,31,-6,202,1089,1110,1104,1312,31,11,43,3,6,0,30.74,38,39
12,27,5,3,27,-7,367,2248,1170,1163,1357,50,46,86,15,9,0,30.14,42,28
11,13,3,4,16,-1,289,1626,1185,1184,1354,30,7,38,4,9,0,30.43,39,29
1,22,3,4,33,109,214,1182,1175,1284,1329,33,23,66,0,0,0,30.44,29,27
1,31,5,3,56,-4,414,2586,540,536,774,41,34,76,3,7,0,30.34,47,17
12,13,5,0,36,-4,189,740,929,925,1058,47,47,10,6,7,0,30.21,28,35
11,4,1,3,51,-12,193,1074,449,437,642,44,36,73,1,3,0,30.37,35,28
1,27,1,3,63,-8,77,209,465,457,542,38,31,76,17,14,0,29.71,41,35
11,15,5,3,38,41,59,150,1370,1411,1429,44,29,55,7,21,30,30.21,21,21
12,10,2,3,39,-6,173,1028,385,379,558,51,51,10,12,6,0,29.78,20,20
12,24,2,4,59,1,331,1990,654,655,865,47,28,48,4,17,0,30.11,23,20
11,5,2,0,9,-9,81,184,520,511,601,59,53,81,11,7,0,30.2,50,18
1,15,3,4,16,14,292,1626,1240,1254,1412,42,41,96,9,7,0,30.12,26,38
11,3,7,0,24,-2,153,665,945,943,1098,52,30,43,8,14,0,30.12,29,36
1,11,6,4,1,66,163,760,1198,1264,1361,52,51,97,9,16,0,30.05,27,27
11,22,5,8,13,20,119,483,930,950,1049,48,38,68,8,25,33,29.74,31,37
11,8,5,3,54,-6,141,718,888,882,1029,39,13,34,7,22,31,30.15,30,35
11,8,5,6,43,-9,103,340,883,874,986,39,13,34,7,22,31,30.15,30,35
11,8,5,8,13,-9,128,483,1220,1211,1348,33,15,48,7,18,28,30.29,30,43
1,23,4,4,23,-6,256,1417,895,889,1091,43,24,47,9,3,0,30.34,27,37
11,17,7,3,28,-5,375,2475,869,864,1064,41,32,70,5,22,30,30.2,29,35
1,6,1,3,59,-5,334,1990,1170,1165,1384,41,33,73,13,14,0,30.02,42,33
11,6,3,6,14,-8,141,589,995,987,1136,50,29,44,13,10,0,30.35,32,34
12,8,7,2,28,-8,395,2475,1020,1012,1235,38,32,79,13,9,0,30.42,32,32
11,5,2,6,37,-2,86,290,485,483,571,58,54,87,9,6,0,30.21,50,18
1,12,7,3,33,-6,214,1182,403,397,557,54,54,10,9,25,37,29.85,19,23
1,26,7,1,31,231,201,1089,1047,1278,1248,41,29,62,15,16,0,29.81,32,31
12,25,3,6,9,-4,81,184,959,955,1040,39,34,82,11,6,0,30.16,31,31
11,16,6,4,27,1,342,2248,657,658,819,40,5,23,2,18,32,30.44,17,18
12,14,6,3,64,13,183,1005,1033,1046,1216,52,52,10,13,18,26,29.22,22,30
12,13,5,0,46,7,83,273,1349,1356,1432,53,53,10,1,15,22,29.98,24,33
1,22,3,4,27,-4,370,2248,490,486,680,29,19,67,2,3,0,30.49,45,16
12,19,4,0,6,12,99,266,905,917,1004,26,10,51,16,18,24,30.36,33,34
1,23,4,0,37,-5,97,290,575,570,672,38,28,68,13,9,0,30.43,38,17
12,25,3,4,39,-8,187,1028,500,492,687,36,27,70,4,7,0,30.25,47,16
11,28,4,3,58,-5,233,1598,929,924,1222,47,31,54,7,28,36,29.95,21,34
11,26,2,0,6,0,80,266,755,755,835,54,46,75,12,7,0,30.03,18,24
11,3,7,4,20,-6,174,1069,485,479,659,48,33,56,15,10,0,30.12,33,33
1,15,3,0,50,0,95,264,1059,1059,1154,42,34,73,13,6,0,30.13,27,28
11,21,4,3,30,3,168,944,1323,1326,51,48,39,71,9,10,0,30.03,24,33
1,27,1,0,37,-5,101,290,899,894,1000,45,30,56,15,13,0,29.66,26,38
1,10,5,1,56,-3,412,2586,420,417,652,40,37,89,13,13,0,30.6,18,24
11,21,4,7,36,1,174,740,420,421,534,39,33,79,6,3,0,30.2,41,31
1,3,5,4,20,-3,193,1069,685,682,878,45,45,10,12,7,0,29.79,29,18
11,7,4,6,9,11,78,184,959,970,1037,56,48,75,12,7,0,29.97,32,37
11,4,1,4,20,-7,181,1069,485,478,666,50,29,44,10,8,0,30.37,35,28
1,5,7,4,55,0,390,2422,425,425,635,38,23,55,8,28,38,29.77,36,37
1,4,6,6,37,-8,93,290,935,927,1028,49,49,10,15,9,0,29.54,32,38
1,25,6,4,16,-1,291,1626,485,484,656,41,41,10,2,18,0,30.07,44,16
12,10,2,3,56,-3,390,2586,1309,1306,79,50,43,77,16,26,36,30.01,25,29
11,30,6,5,21,-14,675,4983,600,586,975,38,18,44,4,14,0,30.09,44,18
12,27,5,1,31,-1,204,1089,420,419,624,45,44,97,12,6,0,30.3,18,26
11,29,5,3,7,-9,80,301,365,356,445,31,21,67,7,14,0,30.21,10,17
1,5,7,0,9,-5,83,184,550,545,633,39,23,53,16,23,39,29.83,39,17
12,29,7,3,56,-4,414,2586,550,546,784,41,32,70,2,9,0,30.28,43,18
1,7,2,0,11,-2,134,425,1210,1208,1344,37,35,93,5,6,0,29.89,31,37
12,19,4,4,31,4,205,1089,936,940,1141,26,10,51,16,18,24,30.36,33,34
12,5,4,4,28,21,378,2475,1289,1310,47,39,25,57,16,15,30,30.02,29,32
12,30,1,3,27,-7,357,2248,360,353,537,41,41,10,2,16,23,29.84,10,21
11,9,6,4,27,-3,350,2248,899,896,1069,39,25,57,12,10,0,30.23,26,35
11,7,4,1,56,-2,405,2586,1275,1273,60,48,46,93,8,15,0,29.99,33,34
11,13,3,0,18,44,128,509,569,613,697,31,9,40,4,21,31,30.33,16,23
11,30,6,4,53,-6,262,1587,1105,1099,1307,37,16,42,4,6,0,30.02,36,35
11,16,6,4,56,-3,399,2586,485,482,704,36,5,27,5,24,35,30.45,51,17
