,Date,Departure,Arrival,POI,I/D,Departure_M,Arrival_M,Before_Arrivals,After_Arrivals
458,1.4,11:18,14:13,Cancun,1,678,853,3,7
459,1.4,11:20,23:20,Liege,1,680,1400,5,6
460,1.4,11:20,07:50,Dubai,1,680,470,5,6
461,1.4,11:28,14:21,Orlando,0,688,861,6,8
462,1.4,11:30,14:21,Orlando,0,690,861,8,15
463,1.4,11:30,13:04,Detroit,0,690,784,8,15
464,1.4,11:31,14:53,Los Angeles,0,691,893,8,13
465,1.4,11:45,15:29,Santo Domingo,1,705,929,7,13
466,1.4,11:52,14:00,Charlotte,0,712,840,5,13
467,1.4,11:55,13:40,Raleigh/Durham,0,715,820,6,12
468,1.4,11:56,15:44,Santiago,1,716,944,7,11
469,1.4,11:57,15:05,Miami,0,717,905,8,10
470,1.4,11:59,14:25,Atlanta,0,719,865,8,9
471,1.4,12:00,15:40,San Francisco,0,720,940,15,9
472,1.4,12:00,15:05,Fort Lauderdale,0,720,905,15,9
473,1.4,12:00,15:20,Los Angeles,0,720,920,15,9
474,1.4,12:00,15:27,Providenciales,1,720,927,15,9
475,1.4,12:00,15:08,Miami,0,720,908,15,9
476,1.4,12:00,13:58,Beijing,1,720,838,15,9
477,1.4,12:00,15:24,Los Angeles,0,720,924,15,9
478,1.4,12:10,13:23,Martha's Vineyard,0,730,803,13,3
479,1.4,12:18,15:17,Cancun,1,738,917,13,2
480,1.4,12:30,16:12,Santo Domingo,1,750,972,9,3
481,1.4,12:40,15:40,Halifax,1,760,940,3,3
482,1.4,13:00,05:20,Istanbul,1,780,320,3,3
483,1.4,13:00,16:39,Santo Domingo,1,780,999,3,3
484,1.4,13:05,15:13,Detroit,0,785,913,3,3
485,1.4,13:15,16:35,Tokyo,0,795,995,3,4
486,1.4,13:35,16:27,Orlando,0,815,987,3,9
487,1.4,13:35,16:20,Phoenix,0,815,980,3,9
488,1.4,13:45,17:29,San Juan,1,825,1049,4,9
489,1.4,13:45,18:45,Bogota,1,825,1125,4,9
490,1.4,13:50,17:45,Seoul,1,830,1065,4,7
491,1.4,13:52,16:10,Charleston,0,832,970,5,6
492,1.4,13:55,17:20,Seoul,1,835,1040,6,6
493,1.4,13:57,15:12,Burlington,0,837,912,7,6
494,1.4,14:00,16:29,Denver,0,840,989,9,7
495,1.4,14:00,17:04,Tampa,0,840,1024,9,7
496,1.4,14:10,18:26,Saint Vincent,1,850,1106,8,6
497,1.4,14:13,16:44,Jacksonville,0,853,1004,9,5
498,1.4,14:25,18:02,Santiago,1,865,1082,6,9
499,1.4,14:26,16:46,Savannah,0,866,1006,6,8
500,1.4,14:30,17:46,Miami,0,870,1066,7,10
501,1.4,14:30,22:00,Panama City,0,870,1320,7,10
502,1.4,14:35,17:05,New Orleans,0,875,1025,6,9
503,1.4,14:54,18:06,Fort Lauderdale,0,894,1086,5,9
504,1.4,14:55,16:42,Raleigh/Durham,0,895,1002,9,9
505,1.4,14:55,16:30,Washington,0,895,990,9,9
506,1.4,14:55,16:30,Buffalo,0,895,990,9,9
507,1.4,14:55,16:23,Rochester,0,895,983,9,9
508,1.4,14:57,19:58,Antigua,1,897,1198,8,5
509,1.4,15:00,16:15,Syracuse,0,900,975,10,5
510,1.4,15:00,16:54,Chicago,0,900,1014,10,5
511,1.4,15:05,17:26,Minneapolis,0,905,1046,9,5
512,1.4,15:10,18:17,Sarasota,0,910,1097,9,5
513,1.4,15:25,18:43,Miami,0,925,1123,9,8
514,1.4,15:29,18:33,West Palm Beach,0,929,1113,5,9
515,1.4,15:35,18:34,Orlando,0,935,1114,5,12
516,1.4,15:35,18:47,Fort Lauderdale,0,935,1127,5,12
517,1.4,15:40,18:42,Orlando,0,940,1122,5,11
518,1.4,15:45,18:21,Atlanta,0,945,1101,6,10
519,1.4,15:45,05:45,Frankfurt,1,945,345,6,10
520,1.4,15:47,18:59,Fort Myers,0,947,1139,7,8
521,1.4,15:55,18:59,Las Vegas,0,955,1139,8,10
522,1.4,15:59,18:50,New Orleans,0,959,1130,9,9
523,1.4,15:59,19:54,San Juan,1,959,1194,9,9
524,1.4,16:00,18:37,Jacksonville,0,960,1117,10,11
525,1.4,16:00,17:30,Hudson,1,960,1050,10,11
526,1.4,16:05,19:27,Fort Myers,0,965,1167,12,10
527,1.4,16:05,19:25,Mexico City,1,965,1165,12,10
528,1.4,16:10,19:35,Los Angeles,0,970,1175,11,10
529,1.4,16:18,19:40,Miami,0,978,1180,8,12
530,1.4,16:20,20:10,Mexico City,1,980,1210,9,11
531,1.4,16:25,19:25,Shanghai,1,985,1165,10,10
532,1.4,16:30,20:17,Santo Domingo,1,990,1217,11,10
533,1.4,16:30,20:09,Santiago,1,990,1209,11,10
534,1.4,16:30,19:31,Tampa,0,990,1171,11,10
535,1.4,16:30,19:29,Beijing,1,990,1169,11,10
536,1.4,16:33,19:44,Miami,0,993,1184,10,6
537,1.4,16:39,19:39,Orlando,0,999,1179,9,5
538,1.4,16:40,20:15,Los Angeles,0,1000,1215,10,6
539,1.4,16:41,20:16,Salt Lake City,0,1001,1216,11,5
540,1.4,16:41,19:17,Atlanta,0,1001,1157,11,5
541,1.4,16:45,18:03,Boston,0,1005,1083,12,6
542,1.4,16:59,20:57,San Francisco,0,1019,1257,10,7
543,1.4,17:10,20:47,San Francisco,0,1030,1247,6,9
544,1.4,17:10,19:01,Chicago,0,1030,1141,6,9
545,1.4,17:15,20:40,Los Angeles,0,1035,1240,6,9
546,1.4,17:15,04:50,Dublin,1,1035,290,6,9
547,1.4,17:15,22:55,Georgetown,0,1035,1375,6,9
548,1.4,17:20,20:41,Seattle,0,1040,1241,7,6
549,1.4,17:20,06:50,Amsterdam,1,1040,410,7,6
550,1.4,17:30,19:44,Detroit,0,1050,1184,8,9
551,1.4,17:30,20:55,Austin,0,1050,1255,8,9
552,1.4,17:31,19:46,Charlotte,0,1051,1186,9,7
553,1.4,17:45,20:54,Fort Lauderdale,0,1065,1254,9,8
554,1.4,17:45,06:55,Paris,1,1065,415,9,8
555,1.4,17:54,21:03,Fort Lauderdale,0,1074,1263,5,8
556,1.4,17:55,21:37,San Francisco,0,1075,1297,7,7
557,1.4,17:55,21:35,Seoul,1,1075,1295,7,7
558,1.4,18:00,21:49,San Francisco,0,1080,1309,9,11
559,1.4,18:00,21:45,Mexico City,1,1080,1305,9,11
560,1.4,18:15,22:40,Anchorage,0,1095,1360,8,12
561,1.4,18:15,21:15,Tokyo,0,1095,1275,8,12
562,1.4,18:20,06:20,London,1,1100,380,7,10
563,1.4,18:24,21:58,Salt Lake City,0,1104,1318,8,10
564,1.4,18:30,08:00,Paris,1,1110,480,11,19
565,1.4,18:30,21:44,Portland,0,1110,1304,11,19
566,1.4,18:30,19:51,Boston,0,1110,1191,11,19
567,1.4,18:30,11:00,Cairo,1,1110,660,11,19
568,1.4,18:30,21:51,Los Angeles,0,1110,1311,11,19
569,1.4,18:30,07:45,Amsterdam,1,1110,465,11,19
570,1.4,18:45,22:35,San Francisco,0,1125,1355,12,15
571,1.4,18:45,21:35,Las Vegas,0,1125,1295,12,15
572,1.4,18:45,21:15,Atlanta,0,1125,1275,12,15
573,1.4,18:51,21:39,Phoenix,0,1131,1299,10,12
574,1.4,18:55,22:46,San Juan,1,1135,1366,11,12
575,1.4,18:55,21:24,Savannah,0,1135,1284,11,12
576,1.4,18:59,22:51,San Juan,1,1139,1371,14,11
577,1.4,18:59,22:54,Santo Domingo,1,1139,1374,14,11
578,1.4,18:59,22:08,San Salvador,1,1139,1328,14,11
579,1.4,19:00,22:29,Los Angeles,0,1140,1349,19,13
580,1.4,19:00,22:34,Los Angeles,0,1140,1354,19,13
581,1.4,19:00,07:10,London,1,1140,430,19,13
582,1.4,19:00,20:13,Rockford,0,1140,1213,19,13
583,1.4,19:00,09:28,Warsaw,1,1140,568,19,13
584,1.4,19:10,22:38,Los Angeles,0,1150,1358,14,9
585,1.4,19:15,21:37,Lakeland,0,1155,1297,15,12
586,1.4,19:25,23:29,San Francisco,0,1165,1409,12,13
587,1.4,19:29,22:51,Miami,0,1169,1371,11,19
588,1.4,19:30,09:10,Paris,1,1170,550,13,20
589,1.4,19:30,22:24,Orlando,0,1170,1344,13,20
590,1.4,19:30,13:00,Tel Aviv-Yafo,1,1170,780,13,20
591,1.4,19:30,07:10,Dakar,1,1170,430,13,20
592,1.4,19:30,08:35,Zurich,1,1170,515,13,20
593,1.4,19:40,21:20,Washington,0,1180,1280,9,17
594,1.4,19:45,10:35,Rome,0,1185,635,12,17
595,1.4,19:45,22:46,Albuquerque,0,1185,1366,12,17
596,1.4,19:45,21:44,Raleigh/Durham,0,1185,1304,12,17
597,1.4,19:45,23:48,Santiago,1,1185,1428,12,17
598,1.4,19:50,22:34,Phoenix,0,1190,1354,12,14
599,1.4,19:55,10:45,Belgrade,0,1195,645,13,13
600,1.4,19:59,23:22,Fort Lauderdale,0,1199,1402,19,12
601,1.4,19:59,22:30,Charleston,0,1199,1350,19,12
602,1.4,19:59,21:30,Burlington,0,1199,1290,19,12
603,1.4,19:59,22:46,Jacksonville,0,1199,1366,19,12
604,1.4,19:59,23:17,Miami,0,1199,1397,19,12
605,1.4,19:59,23:08,Las Vegas,0,1199,1388,19,12
606,1.4,19:59,21:34,Rochester,0,1199,1294,19,12
607,1.4,20:00,08:10,London,1,1200,490,20,9
608,1.4,20:00,23:46,Santiago,1,1200,1426,20,9
609,1.4,20:10,23:10,Orlando,0,1210,1390,17,9
610,1.4,20:10,08:20,London,1,1210,500,17,9
611,1.4,20:15,22:19,Atlanta,0,1215,1339,17,7
612,1.4,20:20,09:15,Luxembourg,1,1220,555,14,6
613,1.4,20:30,01:24,Bogota,1,1230,84,9,12
614,1.4,20:30,09:45,Paris,1,1230,585,9,12
615,1.4,20:30,10:15,Paris,1,1230,615,9,12
616,1.4,20:30,08:11,London,1,1230,491,9,12
617,1.4,20:35,00:26,Santo Domingo,1,1235,26,8,10
618,1.4,20:40,08:30,Casablanca,1,1240,510,9,9
619,1.4,20:55,00:18,Los Angeles,0,1255,18,7,8
620,1.4,20:55,16:25,Doha,1,1255,985,7,8
621,1.4,20:59,22:36,Buffalo,0,1259,1356,9,7
622,1.4,20:59,22:18,Syracuse,0,1259,1338,9,7
623,1.4,21:00,22:16,Boston,0,1260,1336,12,5
624,1.4,21:00,22:31,Buffalo,0,1260,1351,12,5
625,1.4,21:00,22:18,Syracuse,0,1260,1338,12,5
626,1.4,21:05,17:50,Abu Dhabi,1,1265,1070,10,3
627,1.4,21:05,10:55,Zurich,1,1265,655,10,3
628,1.4,21:29,22:49,Boston,0,1289,1369,7,2
629,1.4,21:35,09:40,London,1,1295,580,3,4
630,1.4,21:55,23:20,Memphis,0,1315,1400,2,3
631,1.4,22:00,09:37,London,1,1320,577,4,5
632,1.4,22:00,11:20,Amsterdam,1,1320,680,4,5
633,1.4,22:00,23:45,Toronto,1,1320,1425,4,5
634,1.4,22:30,05:20,Singapore,1,1350,320,5,12
635,1.4,22:30,02:09,Santiago,1,1350,129,5,12
636,1.4,22:30,00:27,Phoenix,0,1350,27,5,12
637,1.4,22:35,11:23,Frankfurt,1,1355,683,4,11
638,1.4,22:35,12:05,Frankfurt,1,1355,725,4,11
639,1.4,22:37,23:55,Rockford,0,1357,1435,5,9
640,1.4,22:43,00:18,Memphis,0,1363,18,6,9
641,1.4,22:45,12:30,Brussels,1,1365,750,7,8
642,1.4,22:47,01:42,Indianapolis,0,1367,102,8,7
643,1.4,22:50,00:52,Louisville,0,1370,52,9,9
644,1.4,23:00,19:45,Dubai,1,1380,1185,12,9
645,1.4,23:00,02:41,Santo Domingo,1,1380,161,12,9
646,1.4,23:00,09:15,Sao Paulo,1,1380,555,12,9
647,1.4,23:05,23:55,Philadelphia,0,1385,1435,11,6
648,1.4,23:10,00:51,Cincinnati,0,1390,51,9,4
649,1.4,23:20,06:05,Lima,1,1400,365,9,6
650,1.4,23:30,00:43,Hamilton,1,1410,43,9,7
651,1.4,23:47,17:35,Tel Aviv-Yafo,1,1427,1055,5,5
652,1.4,23:55,13:50,Accra,1,1435,830,4,3
653,1.4,23:59,03:41,Aguadilla,0,1439,221,6,2
654,2.4,22:47,01:42,Indianapolis,0,1367,102,8,3
655,2.4,23:47,17:35,Tel Aviv-Yafo,1,1427,1055,4,6
656,2.4,23:55,13:50,Accra,1,1435,830,4,4
657,2.4,23:59,03:41,Aguadilla,0,1439,221,6,3
658,2.4,23:59,03:41,San Juan,1,1439,221,6,3
659,2.4,01:00,20:30,Doha,1,60,1230,0,1
660,2.4,01:25,05:15,Taipei,1,85,315,1,1
661,2.4,01:48,05:09,Guadalajara,1,108,309,1,2
662,2.4,02:10,07:00,Bogota,1,130,420,1,1
663,2.4,02:12,06:41,Panama City,0,132,401,2,0
664,2.4,04:10,07:05,San Salvador,1,250,425,0,1
665,2.4,04:35,18:15,Milan,1,275,1095,1,5
666,2.4,04:45,16:41,Brandon,1,285,1001,1,4
667,2.4,04:50,20:35,Cairo,1,290,1235,2,3
668,2.4,05:01,08:29,Santiago,1,301,509,4,2
669,2.4,05:01,08:38,Santo Domingo,1,301,518,4,2
670,2.4,05:05,08:12,Miami,0,305,492,5,1
671,2.4,05:35,08:36,Fort Lauderdale,0,335,516,1,7
672,2.4,05:55,09:27,Santiago,1,355,567,1,7
673,2.4,06:00,09:21,Los Angeles,0,360,561,5,8
674,2.4,06:00,08:33,Atlanta,0,360,513,5,8
675,2.4,06:00,09:00,Cancun,1,360,540,5,8
676,2.4,06:00,09:47,San Juan,1,360,587,5,8
677,2.4,08:40,13:20,Anchorage,0,520,800,17,18
678,2.4,06:01,09:46,Port Au Prince,1,361,586,7,4
679,2.4,06:01,08:50,Kingston,1,361,530,7,4
680,2.4,06:20,18:25,Leicestershire,1,380,1105,7,4
681,2.4,06:29,07:59,Cincinnati,0,389,479,7,5
682,2.4,06:30,09:30,Miami,0,390,570,8,8
683,2.4,06:45,07:54,Boston,0,405,474,3,14
684,2.4,06:50,10:39,Saint Thomas,0,410,639,4,15
685,2.4,06:55,10:33,Salt Lake City,0,415,633,4,15
686,2.4,06:59,10:24,Los Angeles,0,419,624,5,14
687,2.4,07:00,10:04,Fort Lauderdale,0,420,604,8,16
688,2.4,07:00,12:40,Georgetown,0,420,760,8,16
689,2.4,07:00,12:51,Georgetown,0,420,771,8,16
690,2.4,07:00,10:17,Fort Myers,0,420,617,8,16
691,2.4,07:05,10:08,Tampa,0,425,608,8,12
692,2.4,07:10,10:18,Miami,0,430,618,12,11
693,2.4,07:10,09:43,Jacksonville,0,430,583,12,11
694,2.4,07:10,10:17,Fort Lauderdale,0,430,617,12,11
695,2.4,07:10,10:33,Seattle,0,430,633,12,11
696,2.4,07:15,09:33,Minneapolis,0,435,573,14,9
697,2.4,07:15,20:15,Liege,1,435,1215,14,9
698,2.4,07:19,10:13,Orlando,0,439,613,14,8
699,2.4,07:20,10:34,Los Angeles,0,440,634,15,8
700,2.4,07:25,10:34,Fort Myers,0,445,634,15,8
701,2.4,07:30,11:08,San Francisco,0,450,668,16,20
702,2.4,07:30,11:55,Aruba,1,450,715,16,20
703,2.4,07:30,10:50,Austin,0,450,650,16,20
704,2.4,07:41,10:50,Cancun,1,461,650,8,22
705,2.4,07:45,11:13,San Diego,0,465,673,9,23
706,2.4,07:46,12:30,Aruba,1,466,750,8,22
707,2.4,07:50,10:30,Denver,0,470,630,8,24
708,2.4,07:53,11:38,Punta Cana,1,473,698,8,23
709,2.4,07:59,11:08,Miami,0,479,668,11,23
710,2.4,07:59,09:53,Fort Worth,0,479,593,11,23
711,2.4,07:59,11:56,San Francisco,0,479,716,11,23
712,2.4,07:59,11:38,San Francisco,0,479,698,11,23
713,2.4,08:00,11:43,Santo Domingo,1,480,703,20,26
714,2.4,08:00,09:43,Raleigh/Durham,0,480,583,20,26
715,2.4,08:00,11:05,Bermuda,1,480,665,20,26
716,2.4,08:00,11:50,Santiago,1,480,710,20,26
717,2.4,08:00,11:58,Saint Thomas,0,480,718,20,26
718,2.4,08:00,11:28,Los Angeles,0,480,688,20,26
719,2.4,08:00,11:23,Los Angeles,0,480,683,20,26
720,2.4,08:00,11:07,Fort Lauderdale,0,480,667,20,26
