month,day,week,airline,ori,dep_del,taxi,sch_elp,dist,sch_dep_m,act_dep_m,wh_off,sch_arr_m,wh_on,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
11,26,2,0,54,31,23,287,1846,914,945,968,1081,1104,50,45,83,9,32,41,29.54,22,37
11,26,2,1,35,68,27,103,414,1195,1263,1290,1298,1358,54,43,66,15,21,0,29.55,33,28
1,13,1,3,3,-3,13,332,2139,912,909,922,1064,1053,54,43,66,12,7,0,30.18,20,27
12,5,4,7,3,-4,31,325,2139,1161,1157,1188,1306,1294,55,52,89,0,0,0,30.03,17,43
12,22,7,7,71,-2,46,140,679,445,443,489,585,575,52,49,89,17,12,23,29.75,34,52
11,14,4,6,1,6,22,75,250,678,684,706,753,751,61,52,72,12,10,0,30.08,37,39
1,5,7,6,62,-1,11,90,421,580,579,590,670,661,55,42,62,2,5,0,30.56,31,36
1,21,2,0,19,55,36,241,1464,661,716,752,782,829,58,48,70,9,15,0,30.08,29,27
1,15,3,0,43,6,28,387,2585,420,426,454,627,625,47,41,80,1,7,0,30.07,40,16
12,9,1,7,9,1,24,89,326,431,432,456,520,513,52,50,93,10,3,0,30.19,50,30
1,16,4,8,36,242,31,95,337,640,882,913,735,969,53,40,61,17,15,0,29.85,36,31
11,25,1,6,56,57,45,129,710,1154,1211,1256,1283,1332,53,39,59,15,14,0,30.08,33,27
12,5,4,7,54,-2,35,290,1846,549,547,582,719,709,56,50,80,2,6,0,30.06,37,40
12,29,7,6,9,31,16,95,326,1225,1256,1272,1320,1343,50,47,89,6,17,0,30.01,36,29
12,15,7,1,4,-4,16,238,1504,915,911,927,1033,1021,52,43,71,16,13,0,30.22,20,27
1,13,1,1,57,19,31,113,550,1110,1129,1160,1223,1234,54,45,72,9,8,0,30.15,30,40
12,19,4,1,36,-4,35,93,337,810,806,841,903,891,57,52,83,2,5,0,30.2,27,33
1,9,4,7,54,-5,16,283,1846,360,355,371,523,510,54,46,75,16,17,30,30.0,50,31
12,15,7,4,18,-8,11,177,967,1267,1259,1270,1384,1368,50,43,77,15,5,0,30.26,31,25
12,17,2,6,56,-8,10,129,710,733,725,735,862,846,55,40,57,0,0,0,30.09,30,33
11,15,5,7,9,-6,33,89,326,439,433,466,528,514,59,50,72,8,5,0,30.21,48,31
12,2,1,7,30,195,15,260,1635,730,925,940,870,1057,55,52,89,6,3,0,30.04,24,24
11,24,7,7,67,-4,16,102,447,483,479,495,585,573,59,49,69,4,3,0,30.2,38,51
11,29,5,1,33,-6,22,410,2586,995,989,1011,1225,1211,44,40,85,9,6,0,29.97,24,33
11,11,1,7,54,315,49,290,1846,785,1100,1149,955,1262,64,45,50,16,7,0,30.04,22,45
11,30,6,3,47,36,40,257,1589,727,763,803,864,892,50,43,77,3,22,0,29.89,28,35
12,8,7,7,30,-2,24,260,1635,1205,1203,1227,1345,1335,53,51,93,15,5,0,30.1,31,26
12,11,3,1,35,-5,20,100,414,910,905,925,1010,997,56,54,93,6,5,0,30.17,39,28
1,27,1,7,74,370,26,90,372,485,855,881,575,937,59,49,69,15,13,0,30.36,25,28
12,7,6,0,19,124,54,238,1464,770,894,948,888,1004,62,55,78,12,25,40,29.88,36,24
1,16,4,0,19,54,23,235,1464,415,469,492,530,576,48,43,83,16,5,0,29.8,37,50
12,16,1,0,58,-2,11,382,2521,489,487,498,691,681,54,39,57,14,3,0,30.33,35,42
12,5,4,0,19,21,28,229,1464,1239,1260,1288,1348,1361,57,52,83,0,0,0,30.01,32,26
12,13,5,1,33,-8,33,407,2586,690,682,715,917,901,58,53,84,4,6,0,30.11,24,34
11,7,4,6,73,110,32,59,86,950,1060,1092,1009,1111,52,48,86,16,14,0,30.11,23,39
1,24,5,1,57,12,29,110,550,450,462,491,560,564,54,49,83,3,6,0,30.19,39,49
11,19,2,7,40,-4,13,362,2446,400,396,409,582,570,61,50,67,15,31,37,29.81,36,51
11,30,6,1,36,-6,32,92,337,510,504,536,602,588,48,40,74,10,12,0,29.97,39,50
11,27,3,6,47,563,42,271,1589,435,998,1040,586,1141,44,37,76,9,5,0,29.52,26,35
12,21,6,6,66,-15,38,86,192,886,871,909,972,949,61,39,44,0,0,0,29.89,22,26
11,23,6,7,40,-5,14,362,2446,390,385,399,572,559,58,49,72,6,6,0,30.26,36,46
1,14,2,7,23,-5,39,406,2565,1020,1015,1054,1246,1233,50,39,66,15,9,0,30.19,30,41
12,14,6,7,23,0,28,370,2565,900,900,928,1090,1082,55,44,67,15,13,0,30.02,19,32
11,30,6,8,18,307,25,170,967,1175,42,67,1285,144,56,47,72,10,20,0,29.81,2,1
11,30,6,6,42,159,14,86,329,656,815,829,742,893,50,43,77,3,22,0,29.89,28,35
1,14,2,1,36,-10,40,94,337,480,470,510,574,556,54,41,62,16,6,0,30.27,37,49
1,30,4,1,57,40,22,110,550,450,490,512,560,592,55,53,93,16,9,0,30.26,37,51
12,2,1,6,7,-1,20,118,522,845,844,864,903,894,56,52,87,1,10,0,30.02,32,35
11,30,6,7,15,5,14,316,2036,420,425,439,556,553,48,40,74,10,12,0,29.97,39,50
12,28,6,6,67,42,34,100,447,580,622,656,680,714,51,44,77,2,3,0,30.15,33,37
11,14,4,6,56,-10,20,129,710,733,723,743,862,844,59,52,78,17,5,0,30.08,30,31
1,14,2,7,6,-6,12,312,1969,450,444,456,642,628,54,39,57,8,13,0,30.27,42,17
12,11,3,1,67,41,21,99,447,1240,1281,1302,1339,1372,61,55,81,11,6,0,30.18,27,26
12,1,7,7,65,91,21,368,2400,1125,1216,1237,1313,1396,55,51,86,3,9,0,29.94,28,20
12,6,5,8,35,126,9,95,414,1310,1436,5,1405,83,55,53,93,1,9,0,29.93,0,3
12,2,1,0,13,261,24,349,2296,1089,1350,1374,1258,71,55,50,83,0,0,0,30.12,2,5
11,7,4,7,28,12,23,296,2398,1320,1332,1355,296,300,50,46,86,13,5,0,30.05,6,4
12,2,1,7,30,105,37,261,1635,620,725,762,761,858,56,52,87,1,10,0,30.02,32,35
12,1,7,7,35,162,16,98,414,1135,1297,1313,1233,1387,55,51,86,3,9,0,29.94,28,20
12,6,5,7,74,-13,26,101,372,415,402,428,516,495,58,51,78,3,13,21,30.01,48,29
1,29,3,6,69,-9,10,82,262,443,434,444,525,508,52,46,80,0,0,0,30.28,52,26
1,16,4,1,29,-1,29,379,2419,1135,1134,1163,1334,1325,48,40,74,0,0,0,30.05,29,20
12,30,1,7,25,-1,18,388,2584,412,411,429,620,611,54,43,66,6,6,0,30.16,41,24
12,11,3,1,71,0,52,140,679,595,595,647,735,727,56,52,87,6,6,0,30.18,35,40
12,24,2,8,35,2,27,90,414,1185,1187,1214,1275,1269,49,43,80,9,7,0,29.88,17,45
1,27,1,3,72,-1,56,145,599,494,493,549,579,570,53,49,86,1,5,0,30.41,40,50
11,22,5,1,36,-3,37,92,337,570,567,604,662,651,59,48,67,1,5,0,30.18,43,25
1,10,5,7,4,71,24,248,1504,1115,1186,1210,1243,1306,53,42,66,15,6,0,30.3,18,43
1,31,5,7,54,0,32,291,1846,600,600,632,771,763,53,51,93,5,3,0,30.29,38,36
12,27,5,7,54,-4,21,290,1846,360,356,377,530,518,49,41,74,0,0,0,30.09,50,37
1,1,3,7,36,106,13,96,337,1155,1261,1274,1251,1349,53,50,89,15,23,0,30.09,31,24
11,26,2,7,42,1,36,91,329,360,361,397,451,444,50,37,61,0,0,0,30.01,25,25
11,25,1,7,60,-6,8,334,2254,434,428,436,588,574,59,45,60,7,5,0,30.13,37,50
12,14,6,3,72,3,14,121,599,900,903,917,961,956,55,43,64,15,15,0,30.04,12,32
1,6,1,1,33,1,48,407,2586,420,421,469,647,640,54,41,62,5,3,0,30.49,41,28
12,6,5,1,33,-8,43,407,2586,690,682,725,917,901,61,49,64,11,17,28,29.93,24,35
12,28,6,6,56,-4,17,126,710,360,356,373,486,474,41,40,96,0,0,0,30.17,31,24
1,21,2,6,45,-9,19,50,77,418,409,428,468,451,53,45,74,10,9,0,30.1,27,23
1,27,1,1,57,-10,20,113,550,1210,1200,1220,1323,1305,53,48,83,17,8,0,30.38,18,41
1,8,3,3,20,-2,63,339,2079,510,508,571,669,659,56,46,69,16,12,0,30.13,40,17
12,10,2,1,17,0,44,374,2442,1045,1045,1089,1239,1231,54,50,86,14,3,0,30.2,23,36
12,3,2,7,65,0,19,366,2400,404,404,423,590,582,56,51,84,10,8,0,30.11,32,52
12,2,1,1,57,20,7,114,550,1265,1285,1292,1379,1391,56,51,84,0,0,0,30.11,25,19
1,28,2,6,74,-18,22,97,372,660,642,664,757,731,61,53,75,17,10,0,30.32,39,37
11,3,7,6,46,-7,20,288,1772,925,918,938,1093,1078,66,36,33,15,14,0,29.93,20,27
1,13,1,0,54,-5,25,295,1846,1025,1020,1045,1200,1187,54,44,69,11,5,0,30.17,23,32
11,19,2,8,36,20,30,85,337,1005,1025,1055,1090,1102,56,49,77,15,23,0,29.63,23,35
1,1,3,1,35,-3,18,100,414,595,592,610,695,684,55,52,89,16,15,0,30.15,35,36
12,14,6,6,62,-10,10,99,421,1144,1134,1144,1243,1225,50,43,77,15,14,0,30.03,18,31
1,20,1,7,36,5,26,96,337,1110,1115,1141,1206,1203,53,43,69,9,8,0,30.02,30,41
1,4,6,1,54,45,53,300,1846,450,495,548,630,667,56,50,80,4,7,0,30.41,35,38
12,14,6,0,58,-4,12,370,2521,724,720,732,914,902,55,43,64,15,15,0,30.04,12,32
12,4,3,3,72,-7,39,127,599,1030,1023,1062,1097,1082,56,51,84,0,0,0,29.87,22,37
1,22,3,7,28,-2,25,296,2398,1320,1318,1343,296,286,52,50,93,0,0,0,30.19,0,1
11,27,3,7,29,-6,18,348,2419,495,489,507,663,649,47,40,77,17,9,0,29.56,42,23
11,25,1,6,66,-14,48,82,192,380,366,414,462,440,54,44,69,16,10,0,30.1,24,26
1,7,2,1,40,9,22,369,2446,1145,1154,1176,1334,1335,55,49,80,15,7,0,30.14,23,17
1,13,1,1,35,-11,53,105,414,1185,1174,1227,1290,1271,52,46,80,9,9,0,30.14,18,40
1,16,4,6,22,-1,30,111,451,360,359,389,471,462,52,45,77,11,16,24,29.71,27,25
12,18,3,3,33,-9,49,422,2586,490,481,530,732,715,58,48,70,11,17,24,29.99,36,43
12,26,4,7,36,68,38,101,337,600,668,706,701,761,55,37,51,5,3,0,29.91,39,38
12,22,7,8,36,86,26,90,337,630,716,742,720,798,56,45,67,15,17,25,29.77,40,25
11,4,1,7,60,-9,9,334,2254,434,425,434,588,571,59,51,75,6,5,0,30.0,37,54
12,17,2,7,30,1,31,256,1635,880,881,912,1016,1009,53,42,66,2,10,0,30.05,40,29
11,13,3,7,23,0,33,389,2565,1200,1200,1233,1409,1401,56,48,75,12,6,0,30.02,27,22
1,8,3,0,13,-5,42,352,2296,445,440,482,617,604,56,46,69,16,12,0,30.15,40,17
1,30,4,6,74,-6,12,93,372,1210,1204,1216,1303,1289,55,50,83,16,8,0,30.26,18,42
1,19,7,3,72,-1,37,132,599,1235,1234,1271,1307,1298,50,42,74,2,8,0,30.06,15,38
11,20,3,6,61,-6,9,126,620,399,393,402,525,511,60,44,55,15,13,0,29.56,49,30
11,2,6,6,62,-8,11,90,421,955,947,958,1045,1029,70,38,31,0,0,0,30.01,19,23
12,6,5,6,7,15,12,118,522,845,860,872,903,910,61,49,64,11,17,28,29.93,24,35
1,27,1,6,39,-1,39,271,1499,420,419,458,571,562,53,49,86,1,5,0,30.41,40,50
1,25,6,6,74,-9,24,97,372,420,411,435,517,500,55,52,89,3,6,0,30.15,51,27
11,30,6,7,18,71,24,163,967,1330,1401,1425,1433,56,56,47,72,3,29,33,29.8,9,8
11,24,7,7,78,-4,13,358,2393,400,396,409,578,566,59,49,69,4,3,0,30.2,38,51
11,26,2,2,25,-9,13,385,2584,513,504,517,718,701,55,34,45,13,8,0,29.92,35,39
12,13,5,3,3,34,25,331,2139,650,684,709,801,827,59,53,81,10,10,0,30.11,45,27
12,6,5,7,8,-6,18,400,2704,630,624,642,850,836,64,48,56,11,15,35,29.93,46,27
1,10,5,6,7,3,22,133,522,517,520,542,590,585,50,42,74,2,5,0,30.34,38,52
12,6,5,1,67,22,22,99,447,1240,1262,1284,1339,1353,55,53,93,3,14,0,29.95,30,25
12,28,6,7,30,-6,32,262,1635,1006,1000,1032,1148,1134,53,46,77,16,14,0,30.11,24,32
12,16,1,7,36,-10,16,87,337,1185,1175,1191,1272,1254,52,39,61,2,12,0,30.27,26,37
11,26,2,7,23,-3,24,388,2565,360,357,381,568,557,54,33,45,0,0,0,30.0,36,50
1,2,4,7,65,-2,62,373,2400,1110,1108,1170,1303,1293,53,46,77,15,5,0,30.15,22,45
11,27,3,6,59,-3,34,133,651,365,362,396,438,427,47,34,61,16,20,30,29.56,26,26
12,12,4,3,71,17,20,129,679,794,811,831,923,932,58,56,93,2,3,0,30.26,24,36
12,30,1,7,34,-4,10,304,2367,805,801,811,1229,1217,52,46,80,15,8,0,30.11,29,41
1,15,3,7,48,-2,12,294,1911,990,988,1000,1164,1154,51,41,68,9,14,0,29.94,19,31
12,6,5,1,36,-2,24,91,337,1050,1048,1072,1141,1131,60,51,72,11,16,0,29.91,23,38
12,12,4,6,7,-1,20,120,522,760,759,779,820,811,59,56,90,4,9,0,30.26,43,26
1,17,5,2,33,176,14,402,2586,1309,45,59,91,259,41,38,89,9,3,0,30.19,0,1
12,11,3,8,9,-2,26,80,326,485,483,509,565,555,55,51,86,0,0,0,30.22,35,45
1,7,2,7,23,-1,53,392,2565,360,359,412,572,563,50,43,77,0,0,0,30.22,37,49
12,25,3,6,9,50,34,95,326,1225,1275,1309,1320,1362,51,42,71,5,28,0,29.76,31,25
12,13,5,3,72,26,25,127,599,1030,1056,1081,1097,1115,58,52,81,16,9,0,30.1,23,37
1,6,1,1,71,-4,13,137,679,1175,1171,1184,1312,1300,51,39,63,0,0,0,30.36,17,47
1,25,6,1,36,-19,70,94,337,480,461,531,574,547,55,52,89,1,5,0,30.16,38,48
11,24,7,2,8,-6,44,408,2704,960,954,998,1188,1174,56,45,67,16,12,0,30.07,27,35
12,25,3,6,79,-2,15,153,751,1127,1125,1140,1220,1210,51,43,74,6,30,0,29.7,25,35
12,13,5,1,54,-6,26,303,1846,1055,1049,1075,1238,1224,56,51,84,13,8,0,30.1,24,38
11,18,1,7,54,-2,18,290,1846,405,403,421,575,565,61,52,72,4,8,0,29.97,39,52
1,15,3,2,8,67,24,421,2704,895,962,986,1136,1195,51,41,68,9,14,0,29.94,19,31
11,27,3,6,63,51,16,73,199,612,663,679,685,728,50,38,63,15,13,0,29.52,39,40
1,9,4,1,23,-13,41,405,2565,920,907,948,1145,1124,52,42,69,0,0,0,30.15,28,34
12,8,7,7,29,-2,34,364,2419,510,508,542,694,684,61,51,70,8,7,0,30.02,30,39
1,13,1,8,41,3,34,300,1855,550,553,587,730,725,55,43,64,15,13,0,30.2,39,37
12,2,1,7,54,207,25,285,1846,608,815,840,773,972,58,52,81,5,6,0,30.03,41,30
12,13,5,0,43,-2,21,384,2585,1235,1233,1254,1439,1429,57,53,87,15,13,0,30.09,22,20
12,11,3,6,47,0,27,269,1589,1034,1034,1061,1183,1175,61,55,81,11,7,0,30.15,26,35
11,9,6,6,66,5,71,80,192,585,590,661,665,662,54,50,86,0,0,0,30.14,35,42
1,26,7,0,36,-2,62,97,337,497,495,557,594,584,58,50,75,15,12,0,30.22,39,49
12,19,4,0,43,2,17,390,2585,1239,1241,1258,9,3,54,49,83,11,3,0,30.23,9,8
11,22,5,7,28,-10,15,309,2398,1427,1417,1432,416,398,52,45,77,0,0,0,30.13,28,7
11,7,4,6,56,-9,25,129,710,733,724,749,862,845,59,48,67,16,20,0,30.08,29,30
12,7,6,7,35,192,30,98,414,1122,1314,1344,1220,1404,58,54,87,13,14,0,29.94,21,12
12,18,3,7,36,24,81,102,337,630,654,735,732,748,55,49,80,11,15,0,29.96,36,39
12,28,6,1,71,-1,15,137,679,1175,1174,1189,1312,1303,53,47,80,15,13,0,30.13,24,41
11,20,3,7,54,-3,27,280,1846,500,497,524,660,649,65,37,36,7,22,28,29.53,43,22
1,13,1,7,57,-8,34,108,550,787,779,813,895,879,55,44,67,17,9,18,30.18,32,31
11,17,7,1,36,266,52,92,337,810,1076,1128,902,1160,62,49,62,15,7,0,29.99,26,36
11,15,5,6,70,118,47,72,190,1086,1204,1251,1158,1268,56,53,90,15,16,0,30.14,23,48
11,27,3,7,36,-6,40,98,337,480,474,514,578,564,50,40,68,12,7,0,29.56,39,49
1,29,3,6,53,-5,26,99,363,445,440,466,544,531,52,46,80,0,0,0,30.28,52,26
1,21,2,1,57,83,27,110,550,450,533,560,560,635,56,48,75,9,10,0,30.14,41,16
12,16,1,6,79,-9,14,154,751,1099,1090,1104,1193,1176,53,36,52,2,10,0,30.27,27,35
11,4,1,1,67,-11,16,95,447,1275,1264,1280,1370,1351,53,46,77,15,6,0,30.0,29,28
11,19,2,6,79,-3,26,150,751,505,502,528,595,584,61,50,67,15,31,37,29.81,36,51
12,8,7,7,48,72,7,287,1911,927,999,1006,1094,1158,54,51,90,16,16,0,30.06,27,35
11,14,4,7,36,79,31,87,337,1110,1189,1220,1197,1268,58,49,72,12,5,0,30.13,23,45
11,14,4,7,67,-7,24,102,447,375,368,392,477,462,56,49,77,11,6,0,30.06,24,23
12,20,5,7,35,-7,9,98,414,398,391,400,496,481,50,49,96,2,3,0,30.24,50,36
11,5,2,2,37,-9,11,86,354,824,815,826,910,893,64,48,56,16,15,0,29.98,30,30
12,2,1,7,20,65,14,315,2079,1155,1220,1234,1290,1347,56,51,84,0,0,0,30.12,32,28
12,18,3,3,33,30,110,424,2586,1180,1210,1320,1424,6,54,49,83,11,3,0,30.23,8,8
1,16,4,7,74,-15,25,90,372,485,470,495,575,552,47,42,83,8,3,0,29.78,37,50
1,4,6,7,23,-4,27,394,2565,960,956,983,1174,1162,53,46,77,15,9,0,30.39,23,39
12,12,4,6,45,-4,10,52,77,433,429,439,485,473,58,55,90,5,6,0,30.27,25,20
1,27,1,7,34,-16,15,304,2367,964,948,963,1388,1364,52,47,83,9,5,0,30.37,25,21
12,9,1,7,59,45,32,129,651,1184,1229,1261,1253,1290,55,46,72,8,6,0,30.21,17,44
12,6,5,0,36,-3,44,99,337,510,507,551,609,598,60,51,72,1,14,0,29.99,36,49
12,2,1,3,71,73,67,131,679,1249,1322,1389,1380,5,56,51,84,3,6,0,29.9,12,9
11,11,1,0,33,-3,20,401,2586,420,417,437,641,630,60,53,78,2,5,0,30.06,44,22
12,21,6,7,36,-2,22,96,337,1260,1258,1280,1356,1346,54,48,80,0,0,0,29.8,35,23
1,4,6,0,58,-11,24,391,2521,680,669,693,891,872,58,47,67,16,12,0,30.38,25,30
12,11,3,7,8,30,83,400,2704,505,535,618,725,747,56,52,87,6,6,0,30.18,35,40
12,5,4,6,42,31,8,89,329,1086,1117,1125,1175,1198,57,52,83,6,5,0,30.02,28,35
12,8,7,8,67,184,19,95,447,1040,1224,1243,1135,1311,54,51,90,16,9,0,30.1,20,46
12,10,2,8,36,-3,24,95,337,360,357,381,455,444,53,48,83,6,6,0,30.24,24,22
12,26,4,8,36,51,41,90,337,630,681,722,720,763,55,37,51,5,3,0,29.91,39,38
1,12,7,7,59,-7,19,127,651,835,828,847,902,887,53,43,69,15,13,0,30.15,32,29
12,1,7,1,48,151,27,306,1911,1170,1321,1348,1356,59,55,51,86,3,10,0,29.94,11,13
1,6,1,6,56,-12,18,126,710,360,348,366,486,466,45,40,82,12,5,0,30.49,26,23
1,1,3,7,40,-6,12,365,2446,405,399,411,590,576,55,51,86,16,15,24,30.18,36,45
11,29,5,7,62,4,18,95,421,839,843,861,934,930,47,40,77,12,7,0,29.89,19,29
12,28,6,7,18,18,61,167,967,483,501,562,590,600,50,43,77,1,3,0,30.17,41,25
1,28,2,7,71,-11,65,142,679,574,563,628,716,697,59,52,78,12,13,0,30.33,31,43
11,27,3,0,13,-4,24,346,2296,1205,1201,1225,1371,1359,44,38,79,9,6,0,29.55,34,27
1,14,2,6,7,118,27,119,522,853,971,998,912,1022,53,41,64,15,12,0,30.2,23,23
12,23,1,1,57,2,9,114,550,1265,1267,1276,1379,1373,49,43,80,15,13,0,29.88,33,27
12,29,7,3,71,-2,31,130,679,450,448,479,580,570,56,48,75,17,8,0,30.15,34,53
11,25,1,7,67,-4,19,96,447,951,947,966,1047,1035,55,42,62,15,20,28,30.04,21,25
12,13,5,0,54,17,33,288,1846,914,931,964,1082,1091,58,52,81,16,9,0,30.1,23,37
1,22,3,3,71,-2,39,141,679,565,563,602,706,696,54,50,86,6,3,0,30.26,33,43
1,11,6,6,56,-5,10,126,710,360,355,365,486,473,50,44,80,15,6,0,30.28,25,22
12,15,7,1,33,-7,33,407,2586,570,563,596,797,782,57,42,57,16,15,0,30.21,42,26
12,27,5,0,59,26,31,134,651,689,715,746,763,781,57,38,49,15,12,0,30.04,41,28
12,4,3,7,71,31,24,133,679,1107,1138,1162,1240,1263,55,50,83,0,0,0,29.93,16,43
1,6,1,1,57,-11,30,114,550,1370,1359,1389,44,25,47,39,74,15,3,0,30.32,12,7
11,29,5,0,13,-1,28,351,2296,795,794,822,966,957,47,40,77,12,7,0,29.89,19,29
1,4,6,3,72,13,30,134,599,670,683,713,744,749,55,47,74,4,5,0,30.39,34,36
11,26,2,1,71,53,23,137,679,1295,1348,1371,1432,37,44,37,76,11,8,0,29.56,10,7
12,1,7,7,20,71,11,315,2079,1165,1236,1247,1300,1363,56,51,84,3,15,0,29.93,38,30
1,31,5,7,36,-6,23,105,337,570,564,587,675,661,52,50,93,2,3,0,30.32,36,44
1,28,2,1,28,-9,25,319,2398,1025,1016,1041,24,7,52,48,86,15,10,0,30.3,5,8
11,30,6,7,57,21,18,114,550,450,471,489,564,577,48,40,74,10,12,0,29.97,39,50
1,16,4,6,46,163,22,300,1772,926,1089,1111,1106,1261,47,40,77,14,5,0,30.02,17,41
1,5,7,7,54,1,34,279,1846,509,510,544,668,661,55,42,62,2,5,0,30.56,31,36
12,8,7,6,62,46,21,90,421,1220,1266,1287,1310,1348,53,51,93,15,5,0,30.1,31,26
1,21,2,0,36,131,34,97,337,497,628,662,594,717,58,48,70,9,12,0,30.1,31,43
11,15,5,1,4,4,31,241,1504,915,919,950,1036,1032,59,53,81,15,18,0,30.14,23,24
12,4,3,8,53,23,33,85,363,1230,1253,1286,1315,1330,56,51,84,0,0,0,29.94,27,27
11,29,5,6,47,-7,29,271,1589,435,428,457,586,571,50,40,68,3,5,0,29.81,29,42
1,11,6,0,19,25,119,245,1464,552,577,696,677,694,55,43,64,16,18,0,30.27,33,41
11,22,5,7,23,3,25,388,2565,360,363,388,568,563,55,48,77,1,5,0,30.18,37,49
11,30,6,6,62,6,14,104,421,465,471,485,569,567,48,40,74,10,12,0,29.97,39,50
11,4,1,6,42,-6,7,86,329,848,842,849,934,920,61,48,62,16,15,0,29.94,26,32
1,2,4,7,50,-4,27,297,2338,965,961,988,1382,1370,53,45,74,9,3,0,30.16,30,26
11,25,1,6,16,-5,13,254,1476,895,890,903,1029,1016,55,42,62,15,20,28,30.04,37,30
1,14,2,7,18,2,22,174,967,820,822,844,934,928,53,41,64,15,16,0,30.2,22,28
12,11,3,7,59,25,31,129,651,720,745,776,789,806,55,52,89,4,5,0,30.17,43,27
1,29,3,1,36,-8,38,94,337,1020,1012,1050,1114,1098,54,48,80,15,20,0,30.19,26,35
12,6,5,1,33,49,43,410,2586,995,1044,1087,1225,1266,58,52,81,10,13,0,29.93,17,44
1,12,7,6,49,-5,21,152,791,1024,1019,1040,1116,1103,50,42,74,15,6,0,30.16,25,37
11,11,1,1,57,-5,17,114,550,1265,1260,1277,1379,1366,62,45,53,15,7,0,30.04,31,28
11,23,6,7,28,-5,15,296,2398,1320,1315,1330,296,283,47,42,83,17,3,0,30.19,0,1
12,30,1,7,23,0,31,378,2565,900,900,931,1098,1090,53,46,77,16,8,0,30.1,27,38
12,30,1,6,62,0,21,105,421,375,375,396,480,472,48,42,80,9,5,0,30.13,30,24
12,1,7,6,47,125,44,271,1589,434,559,603,585,702,56,50,80,3,16,0,29.87,35,40
11,27,3,6,42,284,30,89,329,1085,1369,1399,1174,10,44,37,76,15,7,0,29.65,10,7
11,26,2,6,42,259,14,89,329,1085,1344,1358,1174,1425,51,43,74,15,23,33,29.55,23,22
12,5,4,6,19,-8,27,258,1464,892,884,911,1030,1014,55,52,89,6,10,0,30.01,41,29
1,15,3,1,57,-3,15,113,550,1015,1012,1027,1128,1117,50,41,71,9,9,0,29.95,26,36
1,2,4,6,62,-2,12,90,421,380,378,390,470,460,50,45,83,15,7,0,30.13,30,23
1,12,7,7,72,7,44,143,599,1223,1230,1274,1306,1305,50,43,77,14,7,0,30.15,17,40
12,29,7,6,72,25,50,141,599,1340,1365,1415,1421,1438,50,45,83,6,13,0,30.03,32,21
1,16,4,6,69,-8,36,81,262,360,352,388,441,425,52,45,77,11,16,24,29.71,27,25
12,31,2,7,50,21,20,297,2338,1383,1404,1424,360,373,46,41,83,0,0,0,30.12,22,10
12,24,2,6,11,-3,31,160,807,706,703,734,806,795,52,40,63,16,8,0,29.89,36,27
11,2,6,7,23,9,67,389,2565,1260,1269,1336,29,30,55,35,47,0,0,0,30.12,13,3
12,2,1,8,9,44,10,75,326,1245,1289,1299,1320,1356,56,51,84,11,3,0,30.12,32,28
11,10,7,3,47,-2,53,258,1589,920,918,971,1058,1048,53,49,86,16,18,0,29.99,19,27
11,30,6,3,72,200,41,125,599,1025,1225,1266,1090,1282,54,45,72,10,18,0,29.83,27,44
11,29,5,1,36,70,39,91,337,990,1060,1099,1081,1143,47,41,80,11,7,0,29.95,23,35
11,24,7,1,50,-10,16,291,2338,800,790,806,1211,1193,56,45,67,16,12,0,30.07,27,35
12,5,4,1,4,-3,29,238,1504,915,912,941,1033,1022,55,52,89,6,10,0,30.01,24,25
1,21,2,3,36,131,20,89,337,778,909,929,867,990,56,51,84,11,12,0,30.09,33,29
1,2,4,0,13,19,27,349,2296,900,919,946,1069,1080,56,48,75,15,9,0,30.11,29,40
11,26,2,3,47,-2,19,268,1589,1090,1088,1107,1238,1228,50,46,86,17,9,0,29.56,26,39
12,14,6,7,30,-1,26,260,1635,1205,1204,1230,1345,1336,50,44,80,8,12,0,30.05,20,19
11,30,6,7,30,72,36,260,1635,1230,1302,1338,1370,1434,56,46,69,10,22,0,29.84,33,27
12,1,7,7,30,133,23,261,1635,715,848,871,856,981,55,52,89,3,17,0,29.84,41,29
1,22,3,7,74,-3,19,108,372,405,402,421,513,502,54,50,88,4,7,0,30.25,52,26
1,13,1,7,18,-1,20,171,967,470,469,489,581,572,52,43,71,16,6,0,30.23,39,49
12,22,7,7,28,4,14,303,2398,1439,3,17,422,418,53,48,83,10,16,0,29.67,21,11
1,6,1,7,57,-16,26,108,550,1064,1048,1074,1172,1148,51,39,63,15,8,0,30.37,24,35
12,15,7,0,19,12,20,229,1464,1239,1251,1271,1348,1352,50,43,77,15,5,0,30.26,31,25
12,7,6,7,35,93,36,98,414,813,906,942,911,996,62,55,78,12,25,40,29.88,36,24
11,26,2,4,18,114,45,179,967,1275,1389,1434,1394,60,49,41,74,17,12,0,29.54,1,4
1,8,3,2,33,-6,44,412,2586,1201,1195,1239,1433,1419,52,45,77,17,9,0,30.08,20,19
12,15,7,7,29,0,34,350,2419,1050,1050,1084,1220,1212,50,43,77,15,9,0,30.25,24,39
12,20,5,6,7,111,15,121,522,689,800,815,750,853,56,48,75,5,5,0,30.14,27,30
12,9,1,6,53,83,26,92,363,730,813,839,822,897,55,49,80,7,5,0,30.16,31,32
11,28,4,7,18,3,29,166,967,470,473,502,576,571,47,39,74,5,13,0,29.62,37,48
