MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEP_DELAY,TAXI_OUT,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,WHEELS_OFF_M,CRS_ARR_M,Pred_Wheels_On,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr
1,23,4,UA,EWR,0,25,378,2565,900,900,925,1098,1090,56,48,75,S,3,0,30.11,Cloudy,28,34
1,3,5,OO,EUG,-9,11,105,451,879,870,881,984,967,55,48,77,N,6,0,30.19,Mostly Cloudy,36,27
12,6,5,UA,PIT,-4,8,334,2254,436,432,440,590,578,59,51,75,E,15,0,30.01,Partly Cloudy,36,49
1,1,3,OO,RNO,-9,15,87,192,584,575,590,671,654,56,52,87,WNW,16,0,30.16,Mostly Cloudy,41,19
12,17,2,UA,LAX,-4,16,87,337,822,818,834,909,897,54,39,57,ENE,5,0,30.07,Cloudy,30,33
1,23,4,UA,LAS,-5,40,106,414,799,794,834,905,892,56,49,77,NE,3,0,30.13,Cloudy,32,31
11,10,7,WN,SAN,-1,14,95,447,950,949,963,1045,1036,53,49,86,WNW,18,0,29.99,Fair,19,27
11,4,1,UA,SAN,-8,25,102,447,375,367,392,477,461,54,48,80,W,3,0,30.0,Fair,25,26
11,7,4,UA,ORD,-3,28,285,1846,608,605,633,773,762,59,50,72,NE,3,0,30.09,Partly Cloudy,37,40
1,20,1,AS,LAX,76,19,94,337,600,676,695,694,762,51,44,77,E,6,0,30.01,Cloudy,39,37
11,3,7,WN,DEN,-4,11,170,967,765,761,772,875,863,72,43,35,WNW,8,0,29.93,Fair,32,31
11,9,6,AS,ORD,-13,14,303,1846,1055,1042,1056,1238,1217,53,49,86,W,18,0,30.08,Fair,16,33
1,2,4,WN,LAX,0,8,90,337,630,630,638,720,712,55,48,77,ENE,3,0,30.13,Mostly Cloudy,36,36
11,7,4,OO,PDX,-4,19,119,550,580,576,595,699,687,56,50,80,ENE,6,0,30.11,Haze,35,39
12,28,6,AS,SEA,5,14,137,679,970,975,989,1107,1104,53,46,77,WNW,14,0,30.11,Mostly Cloudy,24,32
1,17,5,UA,CLE,-4,16,343,2161,428,424,440,591,579,48,40,74,E,7,0,30.31,Partly Cloudy,38,50
12,5,4,OO,BZN,79,12,154,807,970,1049,1061,1064,1135,55,52,89,N,8,0,30.02,Cloudy,23,37
12,8,7,UA,CLE,-1,9,329,2161,1157,1156,1165,1306,1297,53,50,89,W,10,0,30.08,Fair,20,46
11,19,2,UA,EWR,-3,26,390,2565,960,957,983,1170,1159,55,48,77,W,21,0,29.61,Partly Cloudy / Windy,25,32
12,22,7,OO,DAL,18,17,254,1476,895,913,930,1029,1039,52,44,74,W,15,0,29.83,Mostly Cloudy,21,32
12,5,4,UA,PIT,-8,12,334,2254,436,428,440,590,574,55,50,83,E,6,0,30.08,Cloudy,35,49
12,5,4,B6,BOS,-5,15,406,2704,400,395,410,626,613,56,51,84,ENE,3,0,30.08,Cloudy,42,26
1,7,2,UA,KOA,-4,21,301,2367,808,804,825,1229,1217,54,46,75,W,13,0,30.13,Mostly Cloudy,30,42
1,6,1,OO,RDD,122,18,71,199,1088,1210,1228,1159,1273,51,39,63,CALM,0,0,30.36,Fair,17,47
11,25,1,OO,RNO,-14,48,82,192,380,366,414,462,440,54,44,69,WNW,10,0,30.1,Fair,24,26
12,24,2,UA,ATL,7,10,333,2139,1161,1168,1178,1314,1313,49,43,80,S,7,0,29.88,Cloudy,17,45
11,13,3,UA,IAH,-3,27,253,1635,1110,1107,1134,1243,1232,55,49,80,CALM,0,0,29.97,Mostly Cloudy,24,38
12,23,1,OO,TUS,34,11,153,751,1127,1161,1172,1220,1246,50,43,77,WSW,10,0,29.86,Fair,28,41
12,21,6,OO,EGE,50,18,170,847,903,953,971,1013,1055,59,45,60,E,5,0,29.87,Cloudy,17,28
1,2,4,UA,FLL,1,19,388,2584,412,413,432,620,613,53,49,86,E,5,0,30.16,Mostly Cloudy,42,26
1,31,5,UA,MCO,2,18,362,2446,1085,1087,1105,1267,1261,58,50,75,CALM,0,0,30.3,Fair,19,43
1,13,1,OO,DFW,-7,44,262,1464,443,436,480,585,570,52,43,71,WNW,6,0,30.23,Fair,39,49
1,28,2,DL,JFK,-3,21,410,2586,1025,1022,1043,1255,1244,53,48,83,W,14,0,30.28,Fair,29,40
11,16,6,AA,PHL,-6,21,373,2521,1250,1244,1265,3,1429,55,52,89,WNW,7,0,30.14,Partly Cloudy,23,14
1,22,3,UA,LAX,16,24,96,337,945,961,985,1041,1049,56,48,75,N,6,0,30.22,Partly Cloudy,22,26
12,28,6,OO,BUR,-2,20,95,326,430,428,448,525,515,48,43,83,CALM,0,0,30.19,Fair,49,35
11,1,5,UA,LAS,-7,16,98,414,813,806,822,911,896,71,36,28,CALM,0,0,30.08,Fair,32,26
11,15,5,OO,ABQ,19,12,156,896,924,943,955,1020,1031,59,53,81,W,18,0,30.14,Mostly Cloudy,23,24
1,23,4,OO,MFR,14,12,91,329,1210,1224,1236,1301,1307,53,49,86,CALM,0,0,30.13,Cloudy,18,41
1,24,5,AA,DFW,-3,18,238,1464,1354,1351,1369,32,21,55,52,89,WNW,9,0,30.16,Mostly Cloudy,5,10
1,12,7,AA,PHL,2,14,394,2521,660,662,676,874,868,53,43,69,W,13,0,30.15,Mostly Cloudy,32,29
12,17,2,DL,MSP,-3,19,270,1589,535,532,551,685,674,53,39,59,NE,5,0,30.17,Cloudy,34,41
1,28,2,WN,LAS,-4,15,100,414,375,371,386,475,463,52,49,89,SE,5,0,30.34,Cloudy,27,23
12,23,1,UA,BOS,-7,17,410,2704,360,353,370,590,575,50,43,77,NE,3,0,29.93,Partly Cloudy,34,49
12,18,3,UA,PHX,115,13,129,651,1006,1121,1134,1075,1182,54,50,86,SSW,6,0,30.04,Mostly Cloudy,24,36
1,14,2,DL,JFK,-7,23,406,2586,420,413,436,646,631,54,39,57,NW,13,0,30.27,Mostly Cloudy,42,17
1,20,1,OO,ONT,-4,10,98,363,652,648,658,750,738,51,44,77,E,6,0,30.01,Cloudy,39,37
12,9,1,DL,JFK,45,53,424,2586,1180,1225,1278,1424,21,55,51,86,ENE,7,0,30.23,Cloudy,7,5
12,16,1,WN,LAS,-2,9,95,414,1115,1113,1122,1210,1200,52,39,61,ENE,12,0,30.27,Partly Cloudy,26,37
11,11,1,B6,BOS,-4,20,406,2704,400,396,416,626,614,60,53,78,ENE,5,0,30.06,Mostly Cloudy,44,22
12,4,3,WN,DEN,3,15,165,967,1325,1328,1343,1430,1425,56,52,87,CALM,0,0,29.95,Cloudy,21,18
12,28,6,UA,MFR,-5,26,87,329,360,355,381,447,434,41,39,93,SSE,3,0,30.16,Fair,31,24
11,17,7,OO,PDX,0,16,112,550,995,995,1011,1107,1099,66,49,54,W,13,0,29.99,Fair,25,38
12,26,4,UA,RDU,-3,17,370,2400,405,402,419,595,584,51,35,54,S,3,0,29.96,Partly Cloudy,33,51
11,7,4,DL,ATL,-1,15,327,2139,894,893,908,1041,1032,53,48,83,WNW,16,0,30.1,Haze,23,23
11,26,2,AS,JFK,4,27,410,2586,995,999,1026,1225,1221,50,46,86,WSW,9,0,29.56,Cloudy,26,39
12,2,1,UA,PDX,70,16,107,550,1098,1168,1184,1205,1267,56,51,84,E,7,0,30.11,Mostly Cloudy,20,46
11,27,3,WN,LAX,32,12,85,337,1005,1037,1049,1090,1114,47,37,68,S,6,0,29.51,Mostly Cloudy,21,36
12,5,4,OO,ONT,5,16,90,363,650,655,671,740,737,55,50,83,CALM,0,0,30.04,Cloudy,35,41
12,2,1,UA,PDX,113,21,107,550,974,1087,1108,1081,1186,56,51,84,ENE,8,0,30.08,Mostly Cloudy,30,34
11,10,7,OO,XNA,-7,14,270,1550,435,428,442,585,570,54,49,83,SSE,3,0,30.09,Haze,39,52
11,27,3,WN,DEN,34,15,170,967,790,824,839,900,926,48,38,68,WSW,8,0,29.51,Mostly Cloudy,24,33
11,2,6,OO,FAT,-7,11,65,158,385,378,389,450,435,56,45,67,CALM,0,0,30.14,Fair,31,22
11,27,3,OO,MFR,19,12,86,329,848,867,879,934,945,48,38,68,WSW,8,0,29.51,Mostly Cloudy,24,33
12,2,1,WN,BUR,114,8,80,326,705,819,827,785,891,56,52,87,E,10,0,30.02,Cloudy,32,35
11,15,5,UA,HNL,-8,13,309,2398,1427,1419,1432,416,400,55,50,83,S,3,0,30.17,Mostly Cloudy,30,7
1,13,1,AS,LAX,98,43,94,337,690,788,831,784,874,55,44,67,WSW,9,18,30.18,Mostly Cloudy,32,31
11,5,2,OO,MFR,-10,8,86,329,656,646,654,742,724,63,53,70,N,5,0,30.01,Fair,34,39
11,7,4,OO,SLC,19,15,141,599,700,719,734,781,792,61,49,64,NW,12,0,30.07,Fair,41,28
12,25,3,UA,PDX,94,17,111,550,1108,1202,1219,1219,1305,50,43,77,NNE,29,0,29.71,Cloudy / Windy,20,44
12,9,1,WN,LAS,38,16,100,414,740,778,794,840,870,56,50,80,E,3,0,30.16,Mostly Cloudy,31,32
12,14,6,OO,PSP,-13,12,102,421,543,530,542,645,624,57,45,64,W,25,0,30.09,Partly Cloudy / Windy,41,20
1,25,6,UA,IAH,-6,19,263,1635,715,709,728,858,844,59,53,81,CALM,0,0,30.07,Mostly Cloudy,26,29
11,24,7,AS,PDX,-5,14,114,550,445,440,454,559,546,59,49,69,N,3,0,30.2,Fair,38,51
1,30,4,AA,JFK,-6,28,415,2586,1080,1074,1102,1315,1301,55,50,83,WNW,8,0,30.26,Fair,18,42
1,18,6,UA,LAX,-10,16,96,337,1035,1025,1041,1131,1113,54,42,64,NE,12,0,30.27,Mostly Cloudy,12,28
11,25,1,WN,BUR,-2,16,80,326,485,483,499,565,555,59,45,60,NNW,5,0,30.13,Fair,37,50
1,13,1,UA,SAN,-4,24,103,447,786,782,806,889,877,55,44,67,WSW,9,18,30.18,Mostly Cloudy,32,31
12,27,5,WN,LAX,-2,10,85,337,890,888,898,975,965,56,40,55,W,14,0,30.04,Partly Cloudy,38,27
11,19,2,OO,DFW,-2,23,258,1464,892,890,913,1030,1020,55,49,80,W,28,38,29.66,Mostly Cloudy / Windy,22,24
11,12,2,OO,ABQ,0,24,175,896,360,360,384,475,467,55,49,80,CALM,0,0,30.07,Mostly Cloudy,23,23
1,25,6,UA,MSY,188,22,294,1911,988,1176,1198,1162,1342,56,53,90,E,3,0,30.12,Cloudy,16,12
12,13,5,B6,BOS,-2,48,409,2704,612,610,658,841,831,59,53,81,SE,10,0,30.11,Cloudy,45,27
11,5,2,OO,MSP,-3,18,271,1589,1090,1087,1105,1241,1230,54,48,80,WNW,15,0,30.0,Fair,22,39
11,5,2,UA,DCA,-4,25,370,2442,1060,1056,1081,1250,1238,54,48,80,WNW,15,0,30.0,Fair,22,39
12,2,1,AS,PDX,127,15,114,550,1185,1312,1327,1299,1418,56,52,87,CALM,0,0,30.11,Mostly Cloudy,25,19
12,20,5,DL,JFK,-3,19,409,2586,420,417,436,649,638,50,49,96,CALM,0,0,30.23,Fog,43,25
1,30,4,WN,PHX,47,20,135,651,495,542,562,570,609,58,53,84,W,7,0,30.26,Cloudy,44,19
1,20,1,OO,BFL,-9,12,78,238,360,351,363,438,421,49,41,74,S,3,0,30.03,Cloudy,27,26
12,28,6,UA,EWR,-5,15,394,2565,960,955,970,1174,1161,52,47,83,W,10,0,30.12,Mostly Cloudy,22,40
12,25,3,AA,PHX,-2,16,131,651,1100,1098,1114,1171,1161,54,43,66,NE,24,0,29.7,Cloudy / Windy,24,37
12,1,7,UA,HNL,-4,18,296,2398,480,476,494,896,884,59,51,75,SE,12,23,29.84,Cloudy,29,34
12,15,7,OO,AUS,5,12,249,1504,866,871,883,995,992,52,43,71,WNW,13,0,30.22,Mostly Cloudy,43,27
12,12,4,UA,EWR,-3,23,388,2565,360,357,380,568,557,61,57,87,ESE,6,0,30.29,Cloudy,36,50
1,30,4,UA,RDU,-2,35,375,2400,390,388,423,585,575,55,53,93,WNW,9,0,30.26,Mostly Cloudy,37,51
12,27,5,WN,SAN,9,14,100,447,680,689,703,780,781,57,38,49,W,12,0,30.04,Partly Cloudy,41,28
12,6,5,AA,ORD,-3,8,289,1846,390,387,395,559,548,59,51,75,E,15,0,30.01,Partly Cloudy,36,49
1,16,4,OO,SUN,213,22,132,587,737,950,972,809,1014,50,41,71,W,10,0,29.88,Partly Cloudy,36,31
11,23,6,OO,BUR,-8,13,89,326,845,837,850,934,918,67,40,37,W,10,0,30.14,Fair,21,28
12,17,2,UA,ORD,-1,18,281,1846,1274,1273,1291,1435,1426,51,41,68,VAR,3,0,29.99,Light Rain,22,16
12,15,7,OO,BUR,-4,11,89,326,1220,1216,1227,1309,1297,50,43,77,W,7,0,30.25,Partly Cloudy,20,46
11,9,6,UA,PHL,-3,10,390,2521,413,410,420,623,612,52,50,93,VAR,3,0,30.16,Fog,41,22
1,12,7,AS,MCO,87,22,369,2446,1145,1232,1254,1334,1413,53,45,74,SW,9,0,30.16,Mostly Cloudy,22,18
11,15,5,AS,SEA,10,22,140,679,760,770,792,900,902,59,53,81,W,17,0,30.15,Mostly Cloudy,26,34
1,4,6,UA,LAS,226,10,105,414,1086,1312,1322,1191,1409,51,44,77,W,9,0,30.45,Fair,31,21
11,18,1,DL,SEA,-3,18,136,679,675,672,690,811,800,65,54,68,E,5,0,29.87,Fair,40,29
12,11,3,OO,ASE,12,23,151,848,900,912,935,991,995,56,54,93,NNE,5,0,30.17,Cloudy,39,28
12,9,1,OO,ACV,105,16,76,250,1085,1190,1206,1161,1258,55,46,72,NW,6,0,30.21,Mostly Cloudy,26,36
12,10,2,WN,BUR,-7,9,75,326,1245,1238,1247,1320,1305,54,50,86,CALM,0,0,30.21,Light Rain,18,42
11,18,1,DL,MSP,-1,30,268,1589,1090,1089,1119,1238,1229,55,52,89,W,22,0,29.84,Fair / Windy,25,39
1,23,4,UA,SAN,128,18,100,447,450,578,596,550,670,55,48,77,ENE,3,0,30.21,Mostly Cloudy,33,42
1,29,3,WN,LAS,-4,19,110,414,740,736,755,850,838,60,47,62,W,16,0,30.17,Mostly Cloudy,34,30
1,3,5,WN,LAX,5,10,85,337,1005,1010,1020,1090,1087,53,48,83,CALM,0,0,30.19,Mostly Cloudy,27,36
12,2,1,DL,SLC,102,36,130,599,500,602,638,570,664,56,52,87,E,8,0,30.05,Light Rain,35,42
11,17,7,AS,LAX,65,20,91,337,990,1055,1075,1081,1138,62,49,62,W,7,0,29.99,Fair,25,38
11,3,7,UA,BNA,23,12,303,1969,1081,1104,1116,1264,1279,59,50,72,W,13,0,29.95,Fair,25,47
12,1,7,AA,LAX,14,13,89,337,1020,1034,1047,1109,1115,59,51,75,ESE,16,0,29.86,Cloudy,26,35
1,21,2,AA,LAX,-2,19,90,337,1200,1198,1217,1290,1280,56,51,84,SSE,6,0,30.15,Cloudy,17,38
12,19,4,OO,RNO,41,14,87,192,584,625,639,671,704,55,51,86,E,6,0,30.2,Mostly Cloudy,38,36
1,13,1,OO,BFL,-13,14,78,238,360,347,361,438,417,47,43,86,SW,3,0,30.19,Fair,22,8
11,19,2,OO,ABQ,-5,10,156,896,924,919,929,1020,1007,55,49,80,W,28,38,29.66,Mostly Cloudy / Windy,39,28
12,31,2,B6,JFK,-2,23,412,2586,1200,1198,1221,1432,1422,51,47,86,SSE,6,0,30.13,Mostly Cloudy,26,14
12,11,3,UA,PHL,-5,19,386,2521,1097,1092,1111,1303,1290,58,54,87,ESE,3,0,30.16,Cloudy,16,44
11,25,1,F9,ATL,-5,18,335,2139,537,532,550,692,679,63,33,33,N,14,0,30.08,Fair,36,41
12,22,7,OO,PAE,106,17,126,710,733,839,856,859,957,53,44,71,W,14,0,29.81,Mostly Cloudy,24,27
12,22,7,UA,LIH,-14,10,307,2447,865,851,861,1292,1270,49,44,83,NW,6,0,29.88,Fair,22,43
12,11,3,AS,DCA,20,17,374,2442,1045,1065,1082,1239,1251,59,54,83,ENE,3,0,30.16,Cloudy,25,36
11,20,3,OO,SMF,-5,23,74,86,365,360,383,439,426,53,46,77,WNW,13,0,29.56,Partly Cloudy,24,24
11,14,4,AA,CLT,-4,16,349,2296,460,456,472,629,617,60,51,72,ENE,6,0,30.07,Cloudy,44,24
1,11,6,DL,CVG,-10,17,310,2036,435,425,442,565,547,54,45,72,WNW,14,0,30.31,Partly Cloudy,38,50
1,7,2,OO,EUG,104,15,105,451,882,986,1001,987,1083,54,45,72,W,8,0,30.12,Partly Cloudy,24,31
1,30,4,WN,BUR,-4,8,80,326,1285,1281,1289,1365,1353,53,50,89,CALM,0,0,30.26,Fair,28,21
12,23,1,AS,LAS,-11,17,100,414,1195,1184,1201,1295,1276,50,43,77,W,9,0,29.87,Fair,20,44
1,6,1,OO,MFR,-10,14,91,329,902,892,906,993,975,58,43,58,N,5,0,30.39,Fair,38,30
11,20,3,UA,LAX,27,25,87,337,925,952,977,1012,1031,60,43,53,W,13,0,29.52,Partly Cloudy,22,22
11,24,7,AA,PHX,-8,14,131,651,541,533,547,612,596,59,48,67,ENE,5,0,30.17,Partly Cloudy,38,51
12,5,4,AS,LAX,-10,19,93,337,810,800,819,903,885,60,53,78,SW,3,0,30.02,Cloudy,30,32
11,29,5,F9,AUS,-12,56,245,1504,360,348,404,485,465,45,37,74,S,5,0,29.76,Partly Cloudy,21,15
11,2,6,AA,JFK,-9,21,386,2586,420,411,432,626,609,63,40,43,ENE,3,0,30.13,Fair,40,17
12,6,5,AS,JFK,49,43,410,2586,995,1044,1087,1225,1266,58,52,81,SE,13,0,29.93,Light Rain,17,44
1,17,5,WN,PHX,-7,15,145,651,665,658,673,750,735,51,43,74,NE,5,0,30.29,Mostly Cloudy,40,37
11,12,2,OO,SMF,-8,20,59,86,1236,1228,1248,1295,1279,55,48,77,W,13,0,29.99,Partly Cloudy,19,41
11,1,5,OO,ACV,-2,11,76,250,480,478,489,556,546,59,39,48,NE,3,0,30.17,Fair,35,51
12,9,1,OO,BUR,388,14,89,326,682,1070,1084,771,1151,55,46,72,WNW,6,0,30.19,Mostly Cloudy,27,35
12,8,7,DL,LAX,5,24,101,337,508,513,537,609,606,59,52,78,SW,6,0,30.02,Mostly Cloudy,43,21
12,6,5,AA,PHX,38,13,131,651,1100,1138,1151,1171,1201,59,52,78,SE,14,25,29.91,Light Rain,25,38
11,18,1,OO,RNO,-1,13,82,192,380,379,392,462,453,59,53,81,N,6,0,29.98,Fair,24,24
1,23,4,DL,JFK,-3,18,410,2586,1025,1022,1040,1255,1244,53,49,86,CALM,0,0,30.12,Cloudy,32,41
11,23,6,OO,ACV,-1,9,74,250,360,359,368,434,425,52,48,86,CALM,0,0,30.24,Fair,25,25
12,24,2,AS,SEA,29,15,137,679,880,909,924,1017,1038,53,39,59,WSW,5,0,29.9,Cloudy,13,22
1,6,1,UA,LAX,-6,23,105,337,570,564,587,675,661,55,42,62,ENE,3,0,30.46,Fair,36,45
11,26,2,B6,JFK,-4,12,388,2586,410,406,418,618,606,55,33,43,S,3,0,29.96,Cloudy,42,25
12,19,4,AS,SEA,54,20,140,679,595,649,669,735,781,57,52,83,NE,5,0,30.18,Mostly Cloudy,39,27
12,16,1,DL,LAX,-6,11,101,337,508,502,513,609,595,50,39,66,SE,6,0,30.36,Fair,35,49
11,1,5,UA,SAN,-4,17,94,447,786,782,799,880,868,67,29,24,E,3,0,30.09,Fair,32,26
11,1,5,AS,JFK,-1,35,395,2586,570,569,604,785,776,65,40,40,NNE,5,0,30.1,Fair,38,32
12,26,4,WN,LAS,137,19,95,414,1115,1252,1271,1210,1339,50,37,61,W,7,0,29.99,Fair,33,27
1,27,1,OO,OMA,0,12,256,1433,941,941,953,1077,1069,55,49,80,W,14,0,30.37,Partly Cloudy,21,27
11,15,5,WN,PHX,-2,10,125,651,1030,1028,1038,1095,1085,59,53,81,W,17,0,30.14,Mostly Cloudy,22,37
12,23,1,AA,LAX,170,22,91,337,1008,1178,1200,1099,1261,50,43,77,W,9,0,29.87,Fair,20,44
12,19,4,DL,SLC,33,35,137,599,500,533,568,577,602,55,51,86,ENE,5,0,30.22,Mostly Cloudy,43,28
12,1,7,DL,ATL,282,15,323,2139,1027,1309,1324,1170,4,56,51,84,CALM,0,0,30.11,Mostly Cloudy,11,13
12,30,1,UA,LAS,-1,16,105,414,796,795,811,901,892,56,47,72,W,17,0,30.1,Fair,28,34
12,8,7,UA,HNL,-2,14,309,2398,1427,1425,1439,416,406,55,51,86,WSW,3,0,29.96,Mostly Cloudy,24,8
1,24,5,OO,BOI,-2,13,133,522,395,393,406,468,458,53,49,86,CALM,0,0,30.18,Mostly Cloudy,28,26
1,28,2,OO,FAT,0,10,74,158,625,625,635,699,691,59,52,78,SSW,13,0,30.33,Mostly Cloudy,31,43
12,8,7,DL,SLC,20,13,121,599,900,920,933,961,973,58,51,78,WNW,10,0,30.02,Fair,43,27
12,28,6,UA,IAH,3,13,257,1635,715,718,731,852,847,57,43,59,NW,7,0,30.1,Partly Cloudy,26,30
1,15,3,DL,MSP,-2,14,270,1589,1079,1077,1091,1229,1219,50,40,68,S,7,0,29.93,Mostly Cloudy,31,39
1,2,4,OO,MFR,-5,12,90,329,650,645,657,740,727,55,47,74,ENE,3,0,30.11,Mostly Cloudy,39,39
12,1,7,DL,DTW,183,27,323,2079,1245,1428,15,1388,123,54,50,86,E,14,0,29.93,Light Rain,2,1
1,7,2,AA,JFK,4,17,411,2586,1290,1294,1311,81,77,48,40,74,S,3,0,30.3,Fair,0,3
1,13,1,AS,JFK,-8,20,411,2586,445,437,457,676,660,55,44,67,WSW,9,0,30.22,Mostly Cloudy,33,44
12,1,7,UA,KOA,-1,10,303,2367,795,794,804,1218,1209,56,50,80,E,16,0,29.89,Cloudy,29,44
11,3,7,OO,SAT,-2,10,256,1482,415,413,423,551,541,61,48,62,ENE,3,0,30.02,Fair,39,56
1,19,7,UA,DEN,-2,10,174,967,905,903,913,1019,1009,52,43,71,NE,5,0,30.04,Cloudy,35,31
1,29,3,UA,IAH,-7,23,267,1635,575,568,591,722,707,59,48,67,NW,13,0,30.24,Mostly Cloudy,33,43
12,13,5,UA,LAX,-8,14,87,337,1365,1357,1371,12,1436,58,55,90,WNW,6,0,30.27,Cloudy,22,20
1,7,2,UA,EWR,0,22,406,2565,1020,1020,1042,1246,1238,54,46,75,W,13,0,30.13,Mostly Cloudy,30,42
1,14,2,UA,LAX,-5,13,105,337,480,475,488,585,572,54,41,62,WNW,6,0,30.27,Fair,37,49
12,22,7,OO,BOI,-9,14,131,522,381,372,386,452,435,52,49,89,ESE,15,0,29.68,Cloudy,30,25
12,5,4,UA,EWR,-1,18,386,2565,1020,1019,1037,1226,1217,57,52,83,NNE,5,0,30.02,Cloudy,26,36
11,24,7,UA,EWR,-3,20,388,2565,360,357,377,568,557,59,49,69,N,3,0,30.2,Fair,38,51
11,21,4,UA,SAN,-2,19,102,447,610,608,627,712,702,60,45,57,NE,6,0,29.87,Fair,36,41
1,31,5,OO,SNA,-9,9,93,372,1210,1201,1210,1303,1286,58,50,75,CALM,0,0,30.3,Fair,19,43
1,24,5,UA,DEN,-1,14,169,967,975,974,988,1084,1075,58,52,81,W,14,0,30.12,Mostly Cloudy,20,26
1,16,4,OO,ABQ,143,28,167,896,929,1072,1100,1036,1171,48,41,77,S,7,0,29.95,Mostly Cloudy,21,31
12,9,1,UA,IAD,-3,11,359,2419,1320,1317,1328,59,48,54,46,75,ESE,7,0,30.2,Mostly Cloudy,7,5
12,30,1,AA,JFK,-2,29,409,2586,630,628,657,859,849,56,47,72,W,17,0,30.1,Fair,28,34
12,11,3,WN,MDW,2,6,285,1855,1210,1212,1218,1375,1369,61,55,81,SSE,6,0,30.18,Cloudy,27,26
12,20,5,AS,SAN,57,17,99,447,1240,1297,1314,1339,1388,52,47,83,CALM,0,0,30.12,Fair,31,22
1,2,4,OO,SMF,-5,21,60,86,345,340,361,405,392,50,46,86,W,6,0,30.11,Fair,23,12
12,17,2,UA,EWR,-1,103,391,2565,600,599,702,811,802,54,38,55,CALM,0,0,30.1,Cloudy,41,24
11,24,7,UA,PDX,17,10,107,550,838,855,865,945,954,67,41,39,W,9,0,30.07,Fair,25,32
1,11,6,UA,PHX,-11,11,127,651,360,349,360,427,408,50,46,86,W,6,0,30.26,Mostly Cloudy,20,9
12,6,5,OO,STS,-10,9,48,66,382,372,381,430,412,55,51,86,CALM,0,0,30.0,Mostly Cloudy,28,7
12,18,3,UA,PHX,-3,14,129,651,1184,1181,1195,1253,1242,55,49,80,SW,7,0,30.06,Mostly Cloudy,26,38
11,21,4,UA,PDX,-12,8,107,550,1201,1189,1197,1308,1288,57,46,67,S,6,0,30.0,Fair,23,45
1,11,6,AS,HNL,-8,24,319,2398,1025,1017,1041,24,8,49,41,74,WNW,5,0,30.2,Fair,6,7
1,21,2,DL,SEA,118,22,133,679,827,945,967,960,1070,55,51,86,SE,9,0,30.1,Light Rain,23,23
1,30,4,UA,IAD,-1,17,376,2419,495,494,511,691,682,58,53,84,CALM,0,0,30.25,Cloudy,34,42
11,17,7,B6,BOS,30,18,414,2704,1085,1115,1133,1319,1341,61,46,58,CALM,0,0,29.99,Fair,33,26
1,2,4,WN,ONT,-4,6,85,363,1230,1226,1232,1315,1303,53,46,77,W,5,0,30.15,Partly Cloudy,22,45
11,30,6,AS,SEA,34,38,142,679,480,514,552,622,648,51,41,68,ESE,10,0,29.97,Light Rain,37,24
1,30,4,UA,SEA,56,35,142,679,443,499,534,585,633,58,53,84,W,7,0,30.26,Cloudy,44,19
12,27,5,UA,MFR,6,34,87,329,360,366,400,447,445,43,37,80,CALM,0,0,30.07,Fair,31,24
1,7,2,OO,SNA,-4,8,96,372,992,988,996,1088,1076,54,45,72,W,8,0,30.12,Partly Cloudy,23,25
12,9,1,OO,GEG,85,42,155,733,420,505,547,575,652,55,50,83,E,5,0,30.2,Cloudy,43,24
11,7,4,WN,LAX,36,11,85,337,890,926,937,975,1003,53,48,83,WNW,16,0,30.1,Haze,39,29
11,3,7,WN,MDW,5,6,290,1855,900,905,911,1070,1067,69,35,29,WNW,16,0,29.93,Partly Cloudy,20,27
12,8,7,OO,ACV,311,18,75,250,360,671,689,435,738,59,52,78,VAR,3,0,30.01,Mostly Cloudy,32,38
11,2,6,DL,SEA,0,10,136,679,445,445,455,581,573,61,47,60,ENE,5,0,30.14,Fair,32,49
12,7,6,F9,AUS,-6,14,245,1504,360,354,368,485,471,61,53,75,SSE,16,28,29.94,Mostly Cloudy,26,21
11,30,6,UA,RDU,3,27,366,2400,405,408,435,591,586,48,40,74,SE,12,0,29.97,Cloudy,39,50
1,24,5,DL,MSP,-3,38,275,1589,1199,1196,1234,1354,1343,55,52,89,WNW,8,0,30.15,Mostly Cloudy,28,20
1,18,6,UA,SAN,-3,19,105,447,375,372,391,480,469,44,39,82,S,6,0,30.33,Mostly Cloudy,24,22
11,24,7,OO,SBA,-12,12,77,262,443,431,443,520,500,57,49,74,CALM,0,0,30.19,Fair,49,26
1,13,1,AS,LAS,-8,21,100,414,595,587,608,695,679,56,44,64,W,10,0,30.21,Mostly Cloudy,33,44
1,3,5,OO,ABQ,-1,19,180,896,360,359,378,480,471,47,43,86,SSE,3,0,30.18,Mostly Cloudy,32,23
12,2,1,WN,LAS,293,23,100,414,740,1033,1056,840,1125,56,51,84,E,12,0,30.06,Mostly Cloudy,23,37
11,1,5,UA,LIH,-1,14,307,2447,792,791,805,1279,1270,60,29,31,SSW,3,0,30.1,Fair,19,48
1,24,5,AS,PDX,-11,20,113,550,1015,1004,1024,1128,1109,58,52,81,WNW,14,0,30.12,Mostly Cloudy,28,32
